Order_No,Time from Pickup to Arrival
Order_No_23150,2153.66013353588
Order_No_12488,1843.3519274845482
Order_No_14209,629.0711390386695
Order_No_14944,1687.3737367895335
Order_No_105,1238.382796279741
Order_No_6400,1787.1975985202284
Order_No_23670,688.1752117930848
Order_No_11927,2363.02093933049
Order_No_672,2208.321990123342
Order_No_24305,1245.4052052361164
Order_No_23438,495.76464280503035
Order_No_11297,2666.4946590451746
Order_No_25875,989.6191531826624
Order_No_2483,1500.7726392517038
Order_No_22525,2538.8463699370254
Order_No_85,1381.1611603289641
Order_No_25252,1202.0549745500102
Order_No_16007,2215.651534759052
Order_No_10988,1853.3985283062398
Order_No_15321,2192.0997949533958
Order_No_16080,724.8401085102757
Order_No_11090,887.0208928175936
Order_No_21090,1346.6348946712817
Order_No_1621,1383.3589159621356
Order_No_24456,1575.5368661233556
Order_No_5036,1482.236608074093
Order_No_15675,1949.8010778684431
Order_No_5672,1468.1978023170905
Order_No_4333,310.9632871876812
Order_No_20768,1300.4993863935076
Order_No_12336,1901.312177452085
Order_No_12293,1681.2611337848837
Order_No_6103,1426.062020470296
Order_No_25920,872.8117135666846
Order_No_2159,1580.2752404217367
Order_No_13215,558.0307694037934
Order_No_15620,1930.7016766634813
Order_No_27406,489.7176816893953
Order_No_3092,2964.515904690918
Order_No_21088,536.264002731948
Order_No_6448,1304.6493835969088
Order_No_23769,1210.1254675578505
Order_No_2640,1329.5826198969196
Order_No_19108,1660.9797346415883
Order_No_2796,2300.9312128090132
Order_No_16473,1272.9942510280548
Order_No_2754,1537.1920611671947
Order_No_2678,1552.7456938234216
Order_No_12053,2432.884145640713
Order_No_17071,1503.9711893488775
Order_No_4656,1110.7053894316782
Order_No_27607,1652.9692400527385
Order_No_6709,1654.6586858043506
Order_No_25036,1321.6630190345616
Order_No_16694,781.1315136558303
Order_No_24366,2022.808584975223
Order_No_9590,1818.7856767260034
Order_No_5658,1521.5283182058297
Order_No_13152,433.1445201528769
Order_No_27538,1675.382808160852
Order_No_2782,1163.284916059887
Order_No_1311,-51.19700452441706
Order_No_10249,2333.9416436730553
Order_No_2624,2123.7817997252273
Order_No_27601,1423.0421469555154
Order_No_4252,1771.5496975980557
Order_No_22149,1992.6648047479787
Order_No_2699,3010.853201572246
Order_No_12371,1545.5028004426053
Order_No_14848,1162.2568566176653
Order_No_10438,1456.7139732306525
Order_No_23513,1707.6872381264764
Order_No_9878,1466.1095053988372
Order_No_9218,1297.2919425658233
Order_No_28256,1829.3277493632665
Order_No_25676,752.2737287072594
Order_No_26922,1697.038480113737
Order_No_7589,714.9704387401811
Order_No_124,456.01279028135457
Order_No_14779,1259.3277537200033
Order_No_26218,1130.6777157894412
Order_No_19977,1109.553527360142
Order_No_14440,1517.848860133487
Order_No_9561,1350.4209448234076
Order_No_9009,1022.1315261298644
Order_No_20146,1365.319973984041
Order_No_7718,1493.3493557183438
Order_No_16083,1450.9635301577575
Order_No_3126,1065.983576684339
Order_No_801,587.1381106874142
Order_No_5373,1427.1062292341148
Order_No_7421,431.89676389569456
Order_No_602,2438.6944914492547
Order_No_9418,1444.8301351952011
Order_No_27144,1436.5508609404858
Order_No_16792,503.9788461491089
Order_No_21252,1616.7864865116126
Order_No_21129,1799.8519342942238
Order_No_18774,1912.545196617543
Order_No_20974,1598.505906961649
Order_No_5267,1042.1906387561703
Order_No_25107,1420.393871780434
Order_No_611,2382.658787517577
Order_No_13596,1765.964292628038
Order_No_465,603.8347138640961
Order_No_2236,2335.0225856897987
Order_No_3411,694.5598164281565
Order_No_17613,1024.001722255499
Order_No_27381,1477.8718421581411
Order_No_26072,2283.0574344198785
Order_No_19414,1697.8949561416434
Order_No_21954,2701.397759749419
Order_No_22538,2109.7869021286338
Order_No_10756,1965.5098973760194
Order_No_23756,1947.9160582791367
Order_No_3807,2058.8078398770076
Order_No_18694,1591.344412714884
Order_No_27245,1262.5323131309158
Order_No_12437,799.3952994928981
Order_No_27751,1174.6915635324244
Order_No_22832,1270.1544059449325
Order_No_3904,1202.4669742920942
Order_No_5230,748.6879659015483
Order_No_13968,601.5827152918789
Order_No_23129,598.709123831006
Order_No_25454,1673.0278838860304
Order_No_25963,1492.7543442525955
Order_No_13552,1290.8678635731753
Order_No_2495,1546.8172034886059
Order_No_5081,1446.2673670449558
Order_No_2922,1587.7669939625812
Order_No_2016,1605.5460805821272
Order_No_1104,1562.9516181730235
Order_No_27980,762.779084572341
Order_No_26414,1990.215759881267
Order_No_22882,2749.7986319831316
Order_No_18730,2130.0965666787624
Order_No_22573,1594.6459979133276
Order_No_3483,1482.2684272863576
Order_No_23613,1694.7755599049606
Order_No_13591,1733.3524591751298
Order_No_11271,1839.6537767420773
Order_No_26896,1669.4953643549075
Order_No_8184,914.3064912254771
Order_No_19027,2513.8763845040658
Order_No_1146,1397.2185760401053
Order_No_192,988.1762330195764
Order_No_14758,602.9752497713233
Order_No_23931,925.6224707256139
Order_No_9924,1498.2604614075
Order_No_21201,1327.6070650421902
Order_No_12726,688.2992643293159
Order_No_25899,670.7249677768536
Order_No_26621,1508.3555797261827
Order_No_17483,1283.4660320133187
Order_No_2943,1937.4379001507102
Order_No_6923,894.7472391435603
Order_No_181,2508.56321277441
Order_No_19543,1919.324425865884
Order_No_11022,1655.2023739224262
Order_No_16940,1842.9200391146967
Order_No_22316,2089.79348868378
Order_No_24662,1443.9741536800927
Order_No_7034,2270.5051390963044
Order_No_13090,1485.0523781040379
Order_No_761,550.8884200241592
Order_No_25720,1533.2199516395588
Order_No_12467,2088.859598532779
Order_No_16527,467.91560644524077
Order_No_15886,1548.5706405263616
Order_No_14129,1509.294692591001
Order_No_22079,3729.7301702730765
Order_No_9552,1781.2166165475708
Order_No_28093,809.6888878960553
Order_No_3167,1461.7419948194217
Order_No_18111,1020.7815434319411
Order_No_10981,1041.8154214824597
Order_No_17959,2580.874654233764
Order_No_19855,180.84741845107803
Order_No_21278,1320.3880850368369
Order_No_5819,2176.2195106458257
Order_No_26651,1066.7554993134938
Order_No_6273,890.9688333279821
Order_No_15656,1198.2315688705696
Order_No_22,2206.4762542994085
Order_No_17367,2572.808985999433
Order_No_257,1510.6702009606438
Order_No_15175,2573.282886860729
Order_No_546,2486.517861893588
Order_No_20915,1066.5719827857918
Order_No_22885,1528.1510049945798
Order_No_4613,2336.4763430731437
Order_No_5473,1221.0866334974785
Order_No_4698,647.8882381474947
Order_No_5638,1838.6530173596573
Order_No_20471,2268.394302174674
Order_No_17954,1354.6594779096677
Order_No_14468,3026.5072411068854
Order_No_2968,1981.6006117586433
Order_No_24419,1277.3347464741005
Order_No_7674,2598.612397435913
Order_No_26560,799.2174171649448
Order_No_15611,1191.1680169067724
Order_No_15085,2658.07925667602
Order_No_1440,2380.2515573088604
Order_No_18237,2007.2652025763407
Order_No_8092,1878.8509044730504
Order_No_529,1849.0612879383698
Order_No_22717,1915.935825250039
Order_No_3509,1302.1475938722692
Order_No_26201,1852.326377106975
Order_No_20497,940.222854016069
Order_No_12558,1757.3635525945056
Order_No_23463,878.3529636267665
Order_No_18978,2497.1188156498733
Order_No_5508,1628.6726407115334
Order_No_11317,461.7785997451634
Order_No_13632,606.8949326224031
Order_No_3751,1472.9921336369237
Order_No_27592,2308.4062858951675
Order_No_25276,1872.0351192059861
Order_No_18188,1979.6456714187702
Order_No_27593,1837.8344430542916
Order_No_2022,1424.5523154008729
Order_No_4713,720.4037060674217
Order_No_23001,1257.6959861416306
Order_No_9222,1933.8417347695845
Order_No_3417,1747.2898195421765
Order_No_3133,1129.7057944203427
Order_No_1571,1158.0775428589595
Order_No_14300,2239.2514737540205
Order_No_4825,1481.8265420457758
Order_No_26248,1704.5093924889945
Order_No_22868,1378.6275214123943
Order_No_793,1418.6263791329327
Order_No_891,2104.8135636123798
Order_No_6505,1202.574384339242
Order_No_12415,1111.4021976385015
Order_No_5850,1783.7318986330204
Order_No_12144,1470.1778355903748
Order_No_7476,2076.498735907845
Order_No_20096,1885.4570729209413
Order_No_13743,1780.280103157428
Order_No_4724,2063.005750649844
Order_No_13814,1979.4480274273571
Order_No_15469,1523.250523165929
Order_No_5324,1922.8833570805375
Order_No_11383,1470.838873853247
Order_No_11795,1648.1369184670589
Order_No_28131,2106.733599132051
Order_No_9343,2054.692057675899
Order_No_14195,1172.0581573867516
Order_No_2454,1983.8560515170236
Order_No_26609,994.8127765948975
Order_No_28252,1696.5575955856632
Order_No_23205,2336.309157788438
Order_No_9462,1745.564741312273
Order_No_5007,2031.7492413285806
Order_No_19715,1412.3658635135487
Order_No_18543,927.7543350937132
Order_No_4723,423.20933675544694
Order_No_8211,2679.508576569663
Order_No_20360,1560.0586743973167
Order_No_24462,3335.6716297647936
Order_No_25386,795.7787472125632
Order_No_26627,1756.4133848514298
Order_No_26824,1137.8361150079795
Order_No_16072,1532.6552242076364
Order_No_26274,1624.7755882737633
Order_No_24873,1974.6092394321197
Order_No_2196,1299.649094000434
Order_No_6178,1535.5130828184333
Order_No_4860,1381.1317945265644
Order_No_15161,2141.4998697861292
Order_No_17712,1541.5477576123517
Order_No_19520,2028.1559666733726
Order_No_1723,1639.831651073933
Order_No_8405,797.1395954244559
Order_No_15590,1809.5205993727814
Order_No_19280,2551.3274641770436
Order_No_19525,2169.688713488041
Order_No_12356,1501.7105220584008
Order_No_22797,1514.0857984531315
Order_No_14572,1444.892307708996
Order_No_24329,1713.2224624207208
Order_No_8204,1553.639114098544
Order_No_24862,1586.7902776354895
Order_No_7993,1319.1074126987048
Order_No_25182,737.8284113166088
Order_No_26175,2477.6179114897773
Order_No_22936,1560.2665210214993
Order_No_9627,743.2438069959836
Order_No_21478,1257.591979815567
Order_No_2713,1634.670090042323
Order_No_12912,1528.9036324321867
Order_No_9733,1738.015496394216
Order_No_27705,1464.6985203745971
Order_No_24072,1351.1283866702902
Order_No_6066,618.5896880794467
Order_No_23990,3063.0428578297106
Order_No_15876,1139.1431332458112
Order_No_9212,1924.5633624636357
Order_No_11773,2527.9812556512525
Order_No_17001,3021.9090858721934
Order_No_19824,2038.4265402032668
Order_No_7583,1942.7411594664777
Order_No_23644,1198.5442142746247
Order_No_27423,1672.9349117067243
Order_No_1309,1631.9805123152353
Order_No_5014,-34.12934495124072
Order_No_27602,2612.3137775570976
Order_No_2683,1562.7982370073496
Order_No_16570,598.9257613046118
Order_No_5495,909.0244564698569
Order_No_11062,1416.4987491202596
Order_No_15357,688.3315072338329
Order_No_20901,1432.8863024554744
Order_No_3808,1729.1127208100675
Order_No_25818,2591.2057058737983
Order_No_3542,387.35645755177876
Order_No_22955,2770.685029221371
Order_No_5028,3324.151708129759
Order_No_13893,1958.5956956597577
Order_No_16106,1151.1834358048309
Order_No_7035,2630.855690984715
Order_No_23600,1252.084522925365
Order_No_10096,2308.571831471152
Order_No_4422,1536.766357453097
Order_No_10341,479.13381035913955
Order_No_4605,1469.5946202280297
Order_No_25427,742.1651384862497
Order_No_860,1870.2914981548583
Order_No_11938,666.439061941721
Order_No_13777,2122.6500038929366
Order_No_19433,339.7177126860217
Order_No_7271,1697.0894209005949
Order_No_3128,1435.6589521862318
Order_No_24648,2104.8143206404757
Order_No_7965,1120.7703201088004
Order_No_23539,2486.8128122081807
Order_No_620,1841.4246331107981
Order_No_16350,1468.69821398257
Order_No_13676,797.2716821211782
Order_No_20882,1478.7321731760526
Order_No_3166,2019.450517618064
Order_No_3996,1569.193055133301
Order_No_13507,690.690333623495
Order_No_6049,1918.264264024055
Order_No_11012,1423.622849755119
Order_No_7826,1539.4563898258873
Order_No_11432,1589.7979752916974
Order_No_23548,1742.1720590981504
Order_No_7735,443.50577901345457
Order_No_2526,784.7736492030438
Order_No_2752,1225.366592284837
Order_No_9824,1501.3036628755958
Order_No_1993,2520.6913368462783
Order_No_715,1576.3019315298045
Order_No_287,1315.4406185722032
Order_No_13954,2300.436968028752
Order_No_25369,628.5684666680221
Order_No_21794,948.6947733616216
Order_No_23016,2150.5285842244557
Order_No_27703,1133.1080153021574
Order_No_22610,2119.3396274455795
Order_No_26104,1410.8049962640107
Order_No_9200,1275.3253410435934
Order_No_3963,999.0236682586249
Order_No_24998,1391.5749437857878
Order_No_24952,1529.065789160081
Order_No_16235,1702.2217560211186
Order_No_15692,1121.5724621708346
Order_No_1732,1170.055805821548
Order_No_13963,1210.298143590354
Order_No_25436,794.7355040480421
Order_No_12173,1043.7659325302784
Order_No_8096,1725.4606782331005
Order_No_16354,512.6437223834594
Order_No_4998,2134.3027573040267
Order_No_19767,1187.5543401806165
Order_No_17583,1680.7083340546737
Order_No_20165,1178.8785789871
Order_No_27413,1788.234126364251
Order_No_18577,1060.9979758527822
Order_No_27366,749.6910354949055
Order_No_2182,1658.3976002096072
Order_No_23384,1683.4240228182623
Order_No_23544,1655.2259780458771
Order_No_25780,1779.6970631943605
Order_No_24473,1378.3983146743099
Order_No_1017,1758.2182598984732
Order_No_4219,780.0586145335569
Order_No_26712,1924.3479259481367
Order_No_12769,1154.4353380082825
Order_No_23300,2369.099035696498
Order_No_12204,1285.2146505405906
Order_No_15798,374.99839964598743
Order_No_22980,1269.2524420220063
Order_No_7451,671.5881241086146
Order_No_22233,1609.4319591904673
Order_No_21329,1476.7581233832177
Order_No_3821,1488.8021970553114
Order_No_15311,1019.6985516011539
Order_No_2634,1183.9733565603162
Order_No_13267,1017.9273560653772
Order_No_18825,1911.769689118006
Order_No_1226,1256.7357240521108
Order_No_23290,1480.1949116154508
Order_No_5187,1362.6845760827216
Order_No_24109,2764.7025076503705
Order_No_20780,717.9022952950947
Order_No_21195,1372.5238758182752
Order_No_20277,1521.8861972993857
Order_No_25197,494.5718404341719
Order_No_4300,692.6867944598334
Order_No_8640,2280.681562038013
Order_No_7512,2665.507549322271
Order_No_1820,2592.459001506072
Order_No_18556,2616.487224010518
Order_No_23927,1554.987751612514
Order_No_8005,1367.9964155097496
Order_No_2549,2032.815264794283
Order_No_27750,599.9640534792779
Order_No_24292,666.6655725661906
Order_No_6218,2965.536649655909
Order_No_26297,563.2659573482214
Order_No_26382,1614.1471185333382
Order_No_2933,457.60188883252664
Order_No_1643,3677.4579171307273
Order_No_1795,1414.3959922536267
Order_No_19055,864.7330664163916
Order_No_16755,1491.1664016271366
Order_No_7552,1503.5323752972674
Order_No_954,1567.9993815838811
Order_No_13396,489.1546521169899
Order_No_272,732.2069244689161
Order_No_7526,1264.780671944272
Order_No_7639,880.3048888941336
Order_No_362,1207.0262319315345
Order_No_11265,1958.6155851820865
Order_No_19991,1315.297301167979
Order_No_2898,1836.1130475904201
Order_No_24041,1468.6751227790733
Order_No_9306,1767.376552588925
Order_No_24256,2609.4618666173833
Order_No_3358,1136.752890873053
Order_No_18458,1616.889360579759
Order_No_24037,1162.483943058983
Order_No_21745,1375.4242901498383
Order_No_24791,1581.0675016778594
Order_No_6329,473.04774668410386
Order_No_8694,624.5523501513262
Order_No_27757,1235.8280699748318
Order_No_4758,1855.3163428078624
Order_No_14631,2569.8645740845245
Order_No_3434,1793.3366801934476
Order_No_13846,2205.0082802464062
Order_No_12622,1469.5858513142305
Order_No_9441,2131.4579165296404
Order_No_90,2991.456922299871
Order_No_7946,2608.316962947334
Order_No_1197,3453.644054112259
Order_No_1201,2309.8771499496825
Order_No_23299,2403.579661910108
Order_No_21272,1624.6814822201127
Order_No_23873,1408.2230927821959
Order_No_12427,931.6459638384546
Order_No_22203,1827.5895233702836
Order_No_18445,1555.7804117591527
Order_No_26717,1615.4250776497645
Order_No_22256,915.3612167634057
Order_No_18400,2440.3724127058404
Order_No_9350,1381.3147843206973
Order_No_19162,1615.1565655233135
Order_No_14922,702.7014308466073
Order_No_2131,1674.3972827369737
Order_No_23408,1337.5321961890406
Order_No_2149,1334.0831970134207
Order_No_10310,2087.8982241878725
Order_No_8168,1631.3862800698146
Order_No_2601,648.4082700554151
Order_No_13698,3029.2240620460516
Order_No_26624,1627.37178897885
Order_No_27107,485.7642505436044
Order_No_5323,962.7423636726613
Order_No_22269,453.2439188316535
Order_No_21736,1005.2290300768682
Order_No_11521,1615.1930535247845
Order_No_22671,657.1022122291367
Order_No_7912,257.9438222668315
Order_No_5344,1296.1387395883937
Order_No_21928,1316.2791106783154
Order_No_7074,394.37808963159296
Order_No_13915,2182.5798784060785
Order_No_24101,2266.935581814924
Order_No_18299,912.1932032341166
Order_No_15816,611.4238305249556
Order_No_24483,855.3683065947388
Order_No_20072,2329.8093825116607
Order_No_14156,2293.052556415007
Order_No_18214,457.6681182593972
Order_No_18224,2385.306005937787
Order_No_11799,1051.696668402575
Order_No_22357,1584.2855771047782
Order_No_25600,2391.3385479667527
Order_No_8407,948.5505375622066
Order_No_6064,1438.946498759233
Order_No_6036,1796.573859036347
Order_No_9128,989.4299247909532
Order_No_1426,1519.850724569212
Order_No_19831,1159.354389649294
Order_No_28105,2504.576317376833
Order_No_24585,2973.5454286952813
Order_No_23807,2087.529069649107
Order_No_24697,1613.6974175571538
Order_No_19103,1530.85688826528
Order_No_6192,2053.8306263155932
Order_No_24346,1193.4401893012807
Order_No_9862,1515.872727966203
Order_No_24734,1898.1900505916037
Order_No_18189,1068.662861676269
Order_No_27172,2121.9586191769536
Order_No_14011,1631.5827652246307
Order_No_20671,3138.608651717901
Order_No_17099,1171.5052854310413
Order_No_22897,1390.3797152068275
Order_No_22494,2832.42012613304
Order_No_4077,1442.1518823739816
Order_No_21220,1495.2041545657396
Order_No_13220,2139.709687610559
Order_No_19174,2408.464549794053
Order_No_18713,443.5462914627209
Order_No_21298,525.0402685598315
Order_No_10814,907.4644955422017
Order_No_23640,1288.5696373199062
Order_No_12642,1806.3730357976272
Order_No_14796,3057.8182968957344
Order_No_6235,1281.7472845098002
Order_No_17745,2041.591307356058
Order_No_22977,2143.0785162200564
Order_No_13495,1871.0800103237627
Order_No_28033,529.1938245244593
Order_No_2273,914.5749256787429
Order_No_22178,2604.886382656963
Order_No_23625,2272.265285896096
Order_No_10849,2681.151828784991
Order_No_26443,974.0336636464452
Order_No_20259,2652.1346228863213
Order_No_15020,606.5027698226233
Order_No_20222,1639.7583392743236
Order_No_1227,671.075565504092
Order_No_14684,1472.738138774552
Order_No_7219,1062.8213069061737
Order_No_23991,1394.106636826007
Order_No_3544,1126.1206633517957
Order_No_12140,1504.9867504167846
Order_No_16428,1769.0707982393924
Order_No_24237,935.3868863997773
Order_No_20812,1459.3009659441625
Order_No_17969,1140.09525452897
Order_No_7106,1776.191541694402
Order_No_25181,1337.166698667551
Order_No_20059,2480.141945642614
Order_No_11464,1918.2744908121474
Order_No_19530,492.4306500677661
Order_No_7266,1471.8790338903525
Order_No_14776,1369.235584074707
Order_No_8187,1581.670036767818
Order_No_11058,522.2577265038778
Order_No_24929,1633.9242162628434
Order_No_14431,1495.317207378093
Order_No_23643,1575.0482929236248
Order_No_5633,1364.6068765084553
Order_No_21622,681.2725101078462
Order_No_1008,1491.9697345556087
Order_No_8970,1811.7832425038769
Order_No_16328,1101.5039773752449
Order_No_5604,642.1967987414092
Order_No_23474,1298.8041244602505
Order_No_10688,1730.7145034272
Order_No_18491,812.5838701645735
Order_No_20857,1435.4013394389046
Order_No_28176,2929.9119567588045
Order_No_13933,959.09681407048
Order_No_21397,1398.1730017668215
Order_No_27085,1844.5672824119774
Order_No_9860,1703.5662123364173
Order_No_19842,1612.4290276754577
Order_No_2690,1289.0615731048965
Order_No_13189,1374.4554291442516
Order_No_21567,1578.4912107301825
Order_No_26409,1223.3134690483669
Order_No_13863,2382.8143611253086
Order_No_4153,1261.3413947733409
Order_No_27691,1669.4310338749465
Order_No_11007,1358.9350757270324
Order_No_22244,1933.4923282105437
Order_No_1004,1744.2310026825432
Order_No_27383,1860.5173751387756
Order_No_2127,1165.5871303229576
Order_No_18020,2525.576159099492
Order_No_8516,1180.2878750964708
Order_No_10405,1273.0541858755314
Order_No_1078,1332.0906467098087
Order_No_11513,1690.4282921597571
Order_No_12856,1596.141524356863
Order_No_11810,451.3648667648505
Order_No_23272,1815.7082663611625
Order_No_20209,1209.120649168383
Order_No_12748,1432.4287456472669
Order_No_12539,1466.0604275444066
Order_No_5529,1774.7011119397173
Order_No_2518,724.678259990069
Order_No_21137,689.1200472231445
Order_No_27969,1384.7313837728868
Order_No_23008,1573.9134051713615
Order_No_5583,1326.2643322286556
Order_No_4761,1629.491362872015
Order_No_9669,1770.3624533681614
Order_No_24806,1476.6763591162626
Order_No_18985,1478.278536848135
Order_No_12565,2390.9109044124452
Order_No_9560,737.7195022877012
Order_No_18862,801.4056535068273
Order_No_4922,1256.8516783307794
Order_No_21441,1728.0300941298565
Order_No_9159,1505.3664720375457
Order_No_9022,2700.8218272884064
Order_No_27049,1213.1768954892261
Order_No_26486,2153.435537908165
Order_No_4097,1279.547459657618
Order_No_23139,845.9758089414429
Order_No_25363,772.4823544031296
Order_No_26892,988.1759301503395
Order_No_3469,442.5378070324055
Order_No_23231,1549.3034275177397
Order_No_15424,2251.6291288139178
Order_No_19610,2464.3873548111474
Order_No_24926,215.91260862892904
Order_No_637,425.63008247628864
Order_No_27648,1332.9951573025185
Order_No_25227,1640.1292051997964
Order_No_9982,1661.8659640080743
Order_No_4345,2092.7930699691356
Order_No_8175,929.9713102254326
Order_No_2570,1073.2897744095362
Order_No_3236,1594.9548929340876
Order_No_19276,796.901453766401
Order_No_3115,2036.4520665001257
Order_No_2920,2410.551712536123
Order_No_25352,1928.8158617890022
Order_No_27839,1080.9126834338515
Order_No_9256,1245.2291898815029
Order_No_482,1738.0860610277846
Order_No_13576,320.40524231087284
Order_No_19782,1667.521215890084
Order_No_22117,1303.5355213733214
Order_No_3924,1876.115957213547
Order_No_16930,2331.98230870293
Order_No_9752,1468.0669943034627
Order_No_18856,907.2561581336745
Order_No_1465,1733.45342601051
Order_No_2207,2147.6772913490345
Order_No_26647,790.7543022890127
Order_No_9598,2443.1671755012358
Order_No_6136,1624.5535283908469
Order_No_20868,2419.134869488574
Order_No_11640,1278.3068828730454
Order_No_21036,1469.4046446202105
Order_No_9937,2548.3309937922963
Order_No_1938,1623.0074579252916
Order_No_14352,2608.2369737300005
Order_No_8111,1351.3074115282955
Order_No_1288,2235.862243924211
Order_No_17199,2889.854439613884
Order_No_24205,831.6352413592645
Order_No_15545,2374.6018686961343
Order_No_8149,1202.2676135316394
Order_No_10383,2514.5498049054145
Order_No_7098,1678.457909956743
Order_No_13355,2372.289452179322
Order_No_26792,1072.0444879747754
Order_No_13673,2417.3445411692323
Order_No_19983,1400.7283747008803
Order_No_23886,2039.0399436921239
Order_No_17985,351.5021944719797
Order_No_13813,777.3158245028699
Order_No_21233,1792.45321076894
Order_No_40,580.6778537957747
Order_No_15654,1646.37722471096
Order_No_24330,899.9903009805851
Order_No_6840,1505.922166837204
Order_No_19400,2212.477953620176
Order_No_6424,1936.7903935734907
Order_No_0,1562.6017136564476
Order_No_1948,1695.009715090226
Order_No_14959,988.7355913353157
Order_No_15036,865.7705064715905
Order_No_6783,1739.1990489237967
Order_No_19301,1380.7361530724938
Order_No_19236,1586.8060848440975
Order_No_20758,1345.2323114942008
Order_No_20276,1130.3937373987299
Order_No_23465,618.5684395815933
Order_No_23480,1270.3077465818276
Order_No_10219,2051.482878729265
Order_No_23825,1107.1759350792688
Order_No_21537,1796.1826842055211
Order_No_14307,933.2287623452833
Order_No_12599,1672.3599227133018
Order_No_20086,789.8600733825168
Order_No_16151,1775.1971658812158
Order_No_19898,985.0263337401608
Order_No_5079,1234.2426691390144
Order_No_5214,1238.2566745587187
Order_No_2073,3647.6491860177753
Order_No_9998,1126.506271093782
Order_No_7108,1510.3338005900166
Order_No_15679,832.1088964486763
Order_No_24154,1371.6395651020696
Order_No_22713,1276.2295151920628
Order_No_11668,1948.2911891391343
Order_No_4660,1820.785919017989
Order_No_14109,1562.0104235437936
Order_No_25088,1822.88903792705
Order_No_16572,575.0054110894226
Order_No_10080,1933.602358799177
Order_No_3932,1412.584674011338
Order_No_18616,1537.8958983699654
Order_No_19394,2924.8795097192647
Order_No_16721,430.628200445405
Order_No_24724,1622.2151059437115
Order_No_11295,951.3484922003182
Order_No_9978,1918.3896030384146
Order_No_26105,531.041427023706
Order_No_1112,1886.1894178406997
Order_No_18747,2617.851665324152
Order_No_21720,1822.5732623892009
Order_No_152,769.1295541131119
Order_No_26186,2012.7703411264654
Order_No_12831,2067.1342477444264
Order_No_13821,803.782317298436
Order_No_653,1960.9064686785248
Order_No_5489,719.0905470625606
Order_No_17245,1790.1254071728276
Order_No_22849,2195.7135668568853
Order_No_19745,950.0222889208467
Order_No_20148,2171.3699966959075
Order_No_20574,1152.859020057279
Order_No_459,1793.1452247820316
Order_No_14453,1098.9842936076686
Order_No_1356,1614.1018881254545
Order_No_15141,939.3035470734093
