Order_No,Time from Pickup to Arrival
Order_No_22079,3800.8566793301634
Order_No_9552,1633.3844477795526
Order_No_28093,937.8952432816578
Order_No_3167,1438.060847085218
Order_No_18111,1104.9590638907316
Order_No_10981,1071.1066661647658
Order_No_17959,2494.8648772012943
Order_No_19855,18.475573966741962
Order_No_21278,1428.764922481595
Order_No_5819,2144.1508463966716
Order_No_26651,986.8908212496624
Order_No_6273,860.2569087977986
Order_No_15656,1128.8412650059088
Order_No_22,2210.634362480177
Order_No_17367,2803.9300445050044
Order_No_257,1611.2394574162524
Order_No_15175,2618.9616038651566
Order_No_546,2363.142042253843
Order_No_20915,958.6257554082496
Order_No_22885,1587.5494757207534
Order_No_4613,2476.859161344502
Order_No_5473,1288.594078123454
Order_No_4698,629.8369800302021
Order_No_5638,1773.7898760681496
Order_No_20471,2284.31809617408
Order_No_17954,1382.0358046089223
Order_No_14468,2802.5250170915215
Order_No_2968,2104.8339788791063
Order_No_24419,1211.4528297838683
Order_No_7674,2437.3439076276622
Order_No_26560,823.9798816595726
Order_No_15611,1120.075443273789
Order_No_15085,2758.6649208565373
Order_No_1440,2427.3215761965835
Order_No_18237,1969.3502852966435
Order_No_8092,1902.4840919607088
Order_No_529,1775.2466203284082
Order_No_22717,1966.3616225499711
Order_No_3509,1249.878338597549
Order_No_26201,1870.9067622134232
Order_No_20497,969.9107346329264
Order_No_12558,1334.1665481287096
Order_No_23463,898.1936692336784
Order_No_18978,2305.392122371508
Order_No_5508,1433.8971640069615
Order_No_11317,448.47609941906956
Order_No_13632,607.3713683141118
Order_No_3751,1459.064920969665
Order_No_27592,2315.1032953212716
Order_No_25276,1927.9175218578378
Order_No_18188,1933.1846092727308
Order_No_27593,1873.3181129642003
Order_No_2022,1439.6348593093282
Order_No_4713,725.4554455276642
Order_No_23001,1307.7036009023075
Order_No_9222,2040.3974996712068
Order_No_3417,1654.391505807894
Order_No_3133,1201.2779167519016
Order_No_1571,1175.310187620412
Order_No_14300,2250.0224695310667
Order_No_4825,1234.5648685504204
Order_No_26248,1643.5914351353083
Order_No_22868,1342.3956245160625
Order_No_793,1453.2618530631596
Order_No_891,2110.831792196865
Order_No_6505,1063.809937319245
Order_No_12415,1158.9014049093396
Order_No_5850,1864.0511537969849
Order_No_12144,1479.9834844911686
Order_No_7476,2084.338216025687
Order_No_20096,1988.2670957186376
Order_No_13743,1823.849092887568
Order_No_4724,1853.606945961047
Order_No_13814,1798.3918908484748
Order_No_15469,1586.0867096396314
Order_No_5324,1862.0294956022408
Order_No_11383,1193.6468278156194
Order_No_11795,1687.8576247595836
Order_No_28131,2097.115793440563
Order_No_9343,2003.7496691903204
Order_No_14195,1153.4169436821448
Order_No_2454,1908.0153899646696
Order_No_26609,909.602632453924
Order_No_28252,1675.248955063347
Order_No_23205,2383.88872735792
Order_No_9462,1691.2044612457096
Order_No_5007,2056.3586385505737
Order_No_19715,1305.9030748153268
Order_No_18543,841.0166735917347
Order_No_4723,568.6441848029442
Order_No_8211,2758.659993379633
Order_No_20360,1629.4310164611557
Order_No_24462,2946.268983118351
Order_No_25386,790.102057091938
Order_No_26627,2060.281587986245
Order_No_26824,1146.276603686784
Order_No_16072,1616.5423285098207
Order_No_26274,1295.624988806917
Order_No_24873,1668.519134220299
Order_No_2196,1259.3014144245244
Order_No_6178,1493.1577106928407
Order_No_4860,1366.507585817452
Order_No_15161,2145.8356655523708
Order_No_17712,1497.9156555414345
Order_No_19520,2042.2737049229706
Order_No_1723,1747.1386608903588
Order_No_8405,805.0216496434479
Order_No_15590,1659.559855833909
Order_No_19280,2711.5987663586625
Order_No_19525,2105.4623088092035
Order_No_12356,1541.891900136034
Order_No_22797,1589.1889015440343
Order_No_14572,1676.7417329534037
Order_No_24329,1346.637800393397
Order_No_8204,1556.9555367544797
Order_No_24862,1671.2524976396194
Order_No_7993,1263.4481633414705
Order_No_25182,912.2248134313804
Order_No_26175,2438.7840160044557
Order_No_22936,1648.4332310131456
Order_No_9627,871.0540510221725
Order_No_21478,1209.0720224725137
Order_No_2713,1548.9100375258292
Order_No_12912,1503.6424039222295
Order_No_9733,1791.9455009915218
Order_No_27705,1450.0792924811942
Order_No_24072,1384.2039806657447
Order_No_6066,514.9532230890848
Order_No_23990,3140.168569819158
Order_No_15876,1187.2381052511844
Order_No_9212,2038.6496229887086
Order_No_11773,2470.566784845947
Order_No_17001,2906.4922944133027
Order_No_19824,2139.388651454424
Order_No_7583,1898.43164549923
Order_No_23644,1204.5926302201951
Order_No_27423,1728.878882046844
Order_No_1309,1550.1515844630835
Order_No_5014,-21.95576008050991
Order_No_27602,2606.216226036506
Order_No_2683,1522.1868224721395
Order_No_16570,632.1475698329799
Order_No_5495,976.2774566520401
Order_No_11062,1357.6006247777113
Order_No_15357,645.9966520861022
Order_No_20901,1350.5053197288896
Order_No_3808,1740.9117617247919
Order_No_25818,2632.2496657427087
Order_No_3542,510.2628010678871
Order_No_22955,2494.5495806888503
Order_No_5028,2973.1427556897634
Order_No_13893,1972.002869477056
Order_No_16106,1239.0221169156748
Order_No_7035,2764.573241347615
Order_No_23600,1404.9627175028893
Order_No_10096,2303.08051712004
Order_No_4422,1491.956044373586
Order_No_10341,382.3251504263515
Order_No_4605,1073.9444288611235
Order_No_25427,754.9939590686894
Order_No_860,1737.1978138545503
Order_No_11938,734.124401047114
Order_No_13777,2081.995677337105
Order_No_19433,196.3425669862991
Order_No_7271,1633.0317725506202
Order_No_3128,1464.064022510107
Order_No_24648,2071.303474042307
Order_No_7965,1226.3468084926724
Order_No_23539,2490.4617131540845
Order_No_620,1874.018247754788
Order_No_16350,1450.4504090092503
Order_No_13676,737.1458770262651
Order_No_20882,1633.9706760602253
Order_No_3166,2026.4395439474558
Order_No_3996,1589.490647377555
Order_No_13507,847.1075023273249
Order_No_6049,1831.1139771420367
Order_No_11012,1518.0017377294307
Order_No_7826,1478.0947002425062
Order_No_11432,1563.3152780909197
Order_No_23548,1722.4774236759151
Order_No_7735,529.6095391889581
Order_No_2526,756.2264432396877
Order_No_2752,1301.2841354733473
Order_No_9824,1305.4519730678157
Order_No_1993,2594.8322610028727
Order_No_715,1511.1573553994497
Order_No_287,1386.7505972834385
Order_No_13954,2339.91363492857
Order_No_25369,603.0774225105686
Order_No_21794,1035.863591312104
Order_No_23016,2102.879628328117
Order_No_27703,1165.5775879887992
Order_No_22610,2094.2993463350713
Order_No_26104,1461.9611884429985
Order_No_9200,1148.0402161507238
Order_No_3963,1079.385784152633
Order_No_24998,1291.3952405801995
Order_No_24952,1600.2584166282124
Order_No_16235,1732.480018304082
Order_No_15692,1188.319750913452
Order_No_1732,1113.4547260391785
Order_No_13963,1147.177161283057
Order_No_25436,700.6108285988477
Order_No_12173,1097.699669616309
Order_No_8096,1581.77645070071
Order_No_16354,423.7842829660249
Order_No_4998,2176.2117487647506
Order_No_19767,1237.2919016467679
Order_No_17583,1621.2197732609195
Order_No_20165,1182.7085690941026
Order_No_27413,1829.2002625588195
Order_No_18577,998.5512612370717
Order_No_27366,837.2981718927086
Order_No_2182,1684.1993950416702
Order_No_23384,1523.5137725417126
Order_No_23544,1647.058973058209
Order_No_25780,1794.7140136608732
Order_No_24473,1306.0219612814196
Order_No_1017,1758.301009382981
Order_No_4219,979.4572444436712
Order_No_26712,2258.246056925802
Order_No_12769,1133.7362318683254
Order_No_23300,2537.0364698146764
Order_No_12204,1318.6826866836755
Order_No_15798,357.95596193465633
Order_No_22980,1265.0781342988325
Order_No_7451,624.0763878961069
Order_No_22233,1528.3904322811748
Order_No_21329,1516.0642997544853
Order_No_3821,1459.3075676897136
Order_No_15311,1033.573851134049
Order_No_2634,1230.6997785801973
Order_No_13267,1080.0248774646159
Order_No_18825,1783.3632066951677
Order_No_1226,1209.9320897274445
Order_No_23290,1496.091738871728
Order_No_5187,1393.644822171542
Order_No_24109,2881.855210111237
Order_No_20780,636.4224345153735
Order_No_21195,1416.3608998051993
Order_No_20277,1470.8962083069607
Order_No_25197,504.7073038206188
Order_No_4300,574.2281774106726
Order_No_8640,2271.241472587109
Order_No_7512,2823.4449892409134
Order_No_1820,2436.270244463307
Order_No_18556,2457.690973030954
Order_No_23927,1603.6923419641541
Order_No_8005,1413.0343080319772
Order_No_2549,2039.1271751277993
Order_No_27750,598.4746328902396
Order_No_24292,572.2974238021394
Order_No_6218,3115.422971432489
Order_No_26297,694.4247486103071
Order_No_26382,1558.8006887221381
Order_No_2933,479.3737762831785
Order_No_1643,3348.4840282180844
Order_No_1795,1349.60742943902
Order_No_19055,897.4953507052551
Order_No_16755,1556.9436042076056
Order_No_7552,1539.039295058877
Order_No_954,1554.7717388551398
Order_No_13396,504.96539118193704
Order_No_272,774.652992660378
Order_No_7526,1300.8758145488976
Order_No_7639,897.9698035304938
Order_No_362,1239.13440110376
Order_No_11265,2121.7142657638733
Order_No_19991,1235.2002204854862
Order_No_2898,1841.0632614358435
Order_No_24041,1471.4977396298902
Order_No_9306,1744.8166624969829
Order_No_24256,2556.6502393517253
Order_No_3358,1170.026196915899
Order_No_18458,1702.0684011496944
Order_No_24037,1109.516474742448
Order_No_21745,1372.240513925427
Order_No_24791,1663.5914819428874
Order_No_6329,552.445258357789
Order_No_8694,649.2386171683198
Order_No_27757,1210.9875450874572
Order_No_4758,1786.3776130722076
Order_No_14631,2473.5324940766873
Order_No_3434,1835.4897839378032
Order_No_13846,2025.0198974005152
Order_No_12622,1501.3221738361037
Order_No_9441,2117.3965041857914
Order_No_90,2819.556527546106
Order_No_7946,2630.114132699559
Order_No_1197,3503.34801207008
Order_No_1201,2233.571679316858
Order_No_23299,2464.888823647514
Order_No_21272,1546.7745463526117
Order_No_23873,1394.8562083399715
Order_No_12427,1184.4101348215083
Order_No_22203,1772.0379702922005
Order_No_18445,1545.5497666551398
Order_No_26717,1616.2568363066357
Order_No_22256,1014.5116242510728
Order_No_18400,2268.8535481105973
Order_No_9350,1419.6497951798945
Order_No_19162,1661.494517626495
Order_No_14922,573.1962273221039
Order_No_2131,1640.1945590756675
Order_No_23408,1219.5779749795345
Order_No_2149,1363.2004237247215
Order_No_10310,1923.4022900474952
Order_No_8168,1631.9294189035913
Order_No_2601,627.4846703960282
Order_No_13698,2978.9380096461655
Order_No_26624,1554.0291282421038
Order_No_27107,475.82461189492983
Order_No_5323,986.4697356297829
Order_No_22269,500.2219148452502
Order_No_21736,1006.923902484258
Order_No_11521,1594.4325592427458
Order_No_22671,597.6794200535201
Order_No_7912,301.75463153983
Order_No_5344,1253.3649370825005
Order_No_21928,1229.9878857994443
Order_No_7074,442.57919331503996
Order_No_13915,2204.258306781216
Order_No_24101,2326.253456332792
Order_No_18299,814.5764718703077
Order_No_15816,676.2633747831046
Order_No_24483,750.6363519948718
Order_No_20072,2178.6439814545906
Order_No_14156,2186.96532241286
Order_No_18214,493.4604858062238
Order_No_18224,2370.963275282211
Order_No_11799,1108.9441876463475
Order_No_22357,1545.3019869347602
Order_No_25600,2448.6346908519895
Order_No_8407,966.0463561696538
Order_No_6064,1419.9554389830853
Order_No_6036,1636.5671959555868
Order_No_9128,1049.9900320851334
Order_No_1426,1573.1229824847908
Order_No_19831,1284.877213832622
Order_No_28105,2488.4842321125416
Order_No_24585,3073.857253642676
Order_No_23807,2095.089345586242
Order_No_24697,1711.2096002270011
Order_No_19103,1544.9213536985455
Order_No_6192,2022.8452407879597
Order_No_24346,1145.5653149512705
Order_No_9862,1486.9857609284556
Order_No_24734,1777.1086801579331
Order_No_18189,1209.089153523798
Order_No_27172,2329.6101291810796
Order_No_14011,1613.3574248161824
Order_No_20671,3130.1467062185166
Order_No_17099,1056.324105226415
Order_No_22897,1405.4212054533223
Order_No_22494,2696.939779618832
Order_No_4077,1582.1016500955163
Order_No_21220,1563.4428401587843
Order_No_13220,2045.3198459232656
Order_No_19174,2306.6405092615423
Order_No_18713,578.4694929096381
Order_No_21298,567.5857292684487
Order_No_10814,901.2816575108478
Order_No_23640,1165.9286884993226
Order_No_12642,1857.4508473620479
Order_No_14796,3138.5519833053
Order_No_6235,1371.9738924331996
Order_No_17745,2038.01669749978
Order_No_22977,2337.1480396712354
Order_No_13495,1856.215046034843
Order_No_28033,593.02526679133
Order_No_2273,1013.4760863150605
Order_No_22178,2629.2258033817307
Order_No_23625,2357.36386873051
Order_No_10849,2651.480082987063
Order_No_26443,1013.550787778223
Order_No_20259,2670.294336522373
Order_No_15020,585.5869025820102
Order_No_20222,1580.0134352417922
Order_No_1227,652.1530912246233
Order_No_14684,1513.6771170210402
Order_No_7219,993.1588619956457
Order_No_23991,1409.0591692198625
Order_No_3544,1128.7701449441427
Order_No_12140,1403.9980939989864
Order_No_16428,1857.2174998555333
Order_No_24237,979.7934454708295
Order_No_20812,1363.4636403342106
Order_No_17969,1148.101414673367
Order_No_7106,1800.0966656515043
Order_No_25181,1300.114829032565
Order_No_20059,2529.10601606659
Order_No_11464,1832.1082138671507
Order_No_19530,465.3985808604466
Order_No_7266,1385.1677662647055
Order_No_14776,1320.315843507122
Order_No_8187,1389.4720154125264
Order_No_11058,477.7548103618607
Order_No_24929,1790.3733919236777
Order_No_14431,1569.9903169585045
Order_No_23643,1523.4139582687922
Order_No_5633,1404.8442913664169
Order_No_21622,583.1311908982718
Order_No_1008,1458.8805685727257
Order_No_8970,1734.6031042179286
Order_No_16328,1195.24002828237
Order_No_5604,664.486705390843
Order_No_23474,1463.0715911407501
Order_No_10688,1750.8008736566155
Order_No_18491,747.062842044739
Order_No_20857,1421.8019854438742
Order_No_28176,2518.106589499479
Order_No_13933,952.4304316125724
Order_No_21397,1401.404557753798
Order_No_27085,1802.5659357172908
Order_No_9860,1809.8838561822624
Order_No_19842,1635.4456327898306
Order_No_2690,1236.8461059013885
Order_No_13189,1349.237608168473
Order_No_21567,1608.4022840551934
Order_No_26409,1196.6505773511678
Order_No_13863,2214.9788190613067
Order_No_4153,1244.716661247158
Order_No_27691,1621.7782691969423
Order_No_11007,1385.6385067113342
Order_No_22244,1910.5452679900186
Order_No_1004,1814.1012830068908
Order_No_27383,1787.3231768908565
Order_No_2127,1094.2500798322446
Order_No_18020,2519.0997519840075
Order_No_8516,1260.5553909849687
Order_No_10405,1428.6002670852238
Order_No_1078,1268.0857531115082
Order_No_11513,1746.463110784654
Order_No_12856,1563.046398691515
Order_No_11810,397.4298789653484
Order_No_23272,1640.0196776617684
Order_No_20209,1281.0980473646273
Order_No_12748,1489.6856970445442
Order_No_12539,1373.5255910894557
Order_No_5529,1870.4092130095655
Order_No_2518,694.9703204782676
Order_No_21137,705.3064947193424
Order_No_27969,1454.8998335655324
Order_No_23008,1535.7666075079333
Order_No_5583,1337.1389929525908
Order_No_4761,1644.0999127784073
Order_No_9669,1612.7659787621444
Order_No_24806,1422.7868919366454
Order_No_18985,1423.3991618116459
Order_No_12565,2241.5150193566783
Order_No_9560,726.5362451564442
Order_No_18862,807.9086539297289
Order_No_4922,1409.4055230403894
Order_No_21441,1729.3911427702546
Order_No_9159,1567.0985283324346
Order_No_9022,2788.202323521483
Order_No_27049,1154.9965974096601
Order_No_26486,2220.0373389002043
Order_No_4097,1355.2217972301412
Order_No_23139,895.9216570271327
Order_No_25363,799.632178594922
Order_No_26892,787.3028485545977
Order_No_3469,624.4143282348474
Order_No_23231,1636.9277175952739
Order_No_15424,2301.2956103359666
Order_No_19610,2461.9492339044805
Order_No_24926,353.60812201166254
Order_No_637,362.545416464057
Order_No_27648,1349.9894096495368
Order_No_25227,1636.3654074486067
Order_No_9982,1576.8876204886678
Order_No_4345,2136.710006861486
Order_No_8175,895.4587238461202
Order_No_2570,1046.1525447218237
Order_No_3236,1687.9665089954017
Order_No_19276,806.7411614310109
Order_No_3115,2104.440288796305
Order_No_2920,2323.6452844190394
Order_No_25352,1864.9333921891237
Order_No_27839,979.0369904288891
Order_No_9256,1326.7622449378391
Order_No_482,1680.3930018181065
Order_No_13576,392.5795963017362
Order_No_19782,1577.7854335983411
Order_No_22117,1180.9620891473567
Order_No_3924,2035.2433686047066
Order_No_16930,2299.0990370746727
Order_No_9752,1515.365443602905
Order_No_18856,868.4399844641943
Order_No_1465,1629.8129730489668
Order_No_2207,2156.7269283840237
Order_No_26647,870.7898202315325
Order_No_9598,2348.024321653693
Order_No_6136,1485.3730337219956
Order_No_20868,2470.0785670046566
Order_No_11640,1277.7015702461247
Order_No_21036,1307.572456327986
Order_No_9937,2674.507608307184
Order_No_1938,1651.1093969000613
Order_No_14352,2688.443141429824
Order_No_8111,1492.6707258226045
Order_No_1288,2188.174188773259
Order_No_17199,2874.778737035111
Order_No_24205,785.1882626692038
Order_No_15545,2250.415047229249
Order_No_8149,1155.8949420879715
Order_No_10383,2447.860174593791
Order_No_7098,1685.9551123488586
Order_No_13355,2243.0606071299567
Order_No_26792,1083.906641966793
Order_No_13673,2400.21618159012
Order_No_19983,1385.193175590357
Order_No_23886,1954.8450223604116
Order_No_17985,369.822654285612
Order_No_13813,777.362668102484
Order_No_21233,1658.5040468724815
Order_No_40,578.8004162945625
Order_No_15654,1679.8755566983825
Order_No_24330,873.8070300679427
Order_No_6840,1499.7088985818928
Order_No_19400,2361.7759810638654
Order_No_6424,1899.1763614968515
Order_No_0,1667.5118309380703
Order_No_1948,1639.933501125316
Order_No_14959,1119.825080426247
Order_No_15036,904.1069299742896
Order_No_6783,1837.0346634194975
Order_No_19301,1311.057420262895
Order_No_19236,1691.795963155221
Order_No_20758,1354.9044007311152
Order_No_20276,1158.7867073740108
Order_No_23465,594.379920193696
Order_No_23480,1245.1485413163616
Order_No_10219,1932.8932213819173
Order_No_23825,1118.7510015727123
Order_No_21537,1855.090755378713
Order_No_14307,920.2722573035265
Order_No_12599,1692.0016709354445
Order_No_20086,688.0173916708957
Order_No_16151,1689.4614154170295
Order_No_19898,869.111294410395
Order_No_5079,1232.4545333750043
Order_No_5214,1329.3675894144997
Order_No_2073,3667.6965233588285
Order_No_9998,1126.326300179515
Order_No_7108,1478.743081427977
Order_No_15679,1006.4242489594313
Order_No_24154,1419.4701619338286
Order_No_22713,1174.8388470039815
Order_No_11668,1977.4157090003118
Order_No_4660,1403.4269361332363
Order_No_14109,1578.1691294659956
Order_No_25088,1933.122062218774
Order_No_16572,601.7968200720379
Order_No_10080,1906.2895300876166
Order_No_3932,1405.734688070088
Order_No_18616,1517.1992970579715
Order_No_19394,3273.8177660865317
Order_No_16721,358.37700518770396
Order_No_24724,1663.5225004409056
Order_No_11295,1032.2557698161793
Order_No_9978,2074.380783115534
Order_No_26105,535.5456054509573
Order_No_1112,1740.0822362939293
Order_No_18747,2488.9166775990466
Order_No_21720,1923.8003878066706
Order_No_152,764.162395106606
Order_No_26186,2096.1836744073726
Order_No_12831,2133.4923813511555
Order_No_13821,859.16140161122
Order_No_653,1953.4828398018765
Order_No_5489,573.1754256679696
Order_No_17245,1670.6103111820314
Order_No_22849,2087.2148772821356
Order_No_19745,1051.0634002356123
Order_No_20148,2022.434438340609
Order_No_20574,1282.6201234600983
Order_No_459,1801.7491548558955
Order_No_14453,1136.0398091938125
Order_No_1356,1566.3901713559037
