Order_No,Time from Pickup to Arrival
Order_No_4613,1377.631230177598
Order_No_5473,2575.184205199148
Order_No_4698,1440.4304068705023
Order_No_5638,1140.4307637003367
Order_No_20471,1461.4223500793014
Order_No_17954,1403.8126422030691
Order_No_14468,1609.1408135378006
Order_No_2968,1106.5381833280335
Order_No_24419,1434.1193482508315
Order_No_7674,1435.2503327559461
Order_No_26560,1635.0055040939696
Order_No_15611,1201.2135209386834
Order_No_15085,1081.5236128127945
Order_No_1440,1044.4475849377268
Order_No_18237,1364.3875998770309
Order_No_8092,1948.5634664826575
Order_No_529,825.63332336038
Order_No_22717,789.7254390983653
Order_No_3509,1062.8545044653583
Order_No_26201,1207.1971596008443
Order_No_20497,1051.3537435670369
Order_No_12558,1992.4382120786904
Order_No_23463,1487.216973412862
Order_No_18978,1258.1251103670584
Order_No_5508,1042.043961748961
Order_No_11317,1217.95667934604
Order_No_13632,1603.4144959184487
Order_No_3751,1865.3428729362204
Order_No_27592,1148.6028482907932
Order_No_25276,1483.9568766726516
Order_No_18188,569.1704190219316
Order_No_27593,1203.2183414245155
Order_No_2022,1365.6441639125042
Order_No_4713,1095.1847256449328
Order_No_23001,1675.423130660718
Order_No_9222,2331.023291031219
Order_No_3417,2018.7946611436782
Order_No_3133,1089.2992566990724
Order_No_1571,1993.1362574955056
Order_No_14300,2010.6223090543717
Order_No_4825,1024.7263324784653
Order_No_26248,2000.3291081249554
Order_No_22868,2666.506451391175
Order_No_793,1077.2471081725307
Order_No_891,2023.9013234608865
Order_No_6505,1209.193692109613
Order_No_12415,1733.0523035579827
Order_No_5850,2096.338522474849
Order_No_12144,1189.1611746045965
Order_No_7476,1452.344890417182
Order_No_20096,1866.299981574346
Order_No_13743,649.9729923764608
Order_No_4724,981.0533573741632
Order_No_13814,1690.776709204627
Order_No_15469,1807.1551653483548
Order_No_5324,1866.8412057552923
Order_No_11383,1568.5333290548951
Order_No_11795,1391.29790303982
Order_No_28131,1378.3458220037792
Order_No_9343,1465.940294652879
Order_No_14195,1342.2698826622727
Order_No_2454,1821.9370834915026
Order_No_26609,1618.9793589161563
Order_No_28252,1338.0131487144681
Order_No_23205,2758.2455733311617
Order_No_9462,2574.9698084614793
Order_No_5007,1345.9468093632095
Order_No_19715,1328.1103291496765
Order_No_18543,1146.1899445165109
Order_No_4723,2259.15690088016
Order_No_8211,1507.3579538947452
Order_No_20360,2181.6624538067917
Order_No_24462,1311.698349934377
Order_No_25386,1223.3616398435697
Order_No_26627,1093.5727909413908
Order_No_26824,1075.6884330922185
Order_No_16072,1262.5739390804156
Order_No_26274,2287.5021628688482
Order_No_24873,1289.1937850815812
Order_No_2196,1644.8691672020723
Order_No_6178,1292.0034968638065
Order_No_4860,1141.6285998862659
Order_No_15161,954.7747648308577
Order_No_17712,1722.5470717248827
Order_No_19520,2954.1532814524144
Order_No_1723,893.9457080917055
Order_No_8405,1953.2933233057702
Order_No_15590,2048.9717846386266
Order_No_19280,1813.599834119137
Order_No_19525,994.9701350981195
Order_No_12356,1394.6314870552815
Order_No_22797,1924.4707995312783
Order_No_14572,975.1398175838913
Order_No_24329,1648.1353444035412
Order_No_8204,1013.7677523633392
Order_No_24862,2489.4771668929316
Order_No_7993,724.1159921745202
Order_No_25182,1555.1590568328393
Order_No_26175,1892.9266605758676
Order_No_22936,2421.977751731123
Order_No_9627,2326.11524596846
Order_No_21478,1387.3687311044632
Order_No_2713,1773.6929265808285
Order_No_12912,1026.2992964484802
Order_No_9733,1705.2927756049758
Order_No_27705,1660.6292862773553
Order_No_24072,1305.715651359118
Order_No_6066,1200.7105531070702
Order_No_23990,1223.964499438407
Order_No_15876,982.9613387852078
Order_No_9212,1368.9052979565604
Order_No_11773,1162.9215606891812
Order_No_17001,1624.2400680283026
Order_No_19824,1065.9742041275676
Order_No_7583,2213.0025485562437
Order_No_23644,1714.4954575830197
Order_No_27423,2545.9002869709
Order_No_1309,2130.2324127378524
Order_No_5014,1559.8433144931842
Order_No_27602,1277.4496194984022
Order_No_2683,2530.7245575898487
Order_No_16570,999.2374126888171
Order_No_5495,978.1037046022539
Order_No_11062,1170.239984953514
Order_No_15357,2239.487254375854
Order_No_20901,1202.9062900778154
Order_No_3808,954.879280115696
Order_No_25818,1681.0310771733857
Order_No_3542,862.7699438733616
Order_No_22955,1258.9608074679127
Order_No_5028,854.6626978377026
Order_No_13893,910.8298580306073
Order_No_16106,950.2287879620271
Order_No_7035,1344.5556061464595
Order_No_23600,1347.261979898809
Order_No_10096,1176.1179443445144
Order_No_4422,980.7789997992295
Order_No_10341,1472.9423009351813
Order_No_4605,2112.88248003833
Order_No_25427,980.9354357883931
Order_No_860,1272.7574727341344
Order_No_11938,1382.0819970031735
Order_No_13777,2010.990876507618
Order_No_19433,1649.4755337623792
Order_No_7271,1482.5553224714458
Order_No_3128,1261.0829462367692
Order_No_24648,1815.3924808337251
Order_No_7965,728.3718972687639
Order_No_23539,1070.2714755593915
Order_No_620,1277.2970481537777
Order_No_16350,1099.684129687921
Order_No_13676,2698.119207077303
Order_No_20882,2360.8493281465126
Order_No_3166,1606.954738674336
Order_No_3996,1231.1343866979441
Order_No_13507,1488.7833080938653
Order_No_6049,790.7766630872356
Order_No_11012,1100.8117489682481
Order_No_7826,1212.4696065507742
Order_No_11432,1822.4762280794384
Order_No_23548,2156.00107837627
Order_No_7735,1462.522233367512
Order_No_2526,2058.6941058225348
Order_No_2752,1584.9062926437691
Order_No_9824,2208.8516797224293
Order_No_1993,2064.436010498961
Order_No_715,2441.4854631131966
Order_No_287,2169.2704018611767
Order_No_13954,1198.922420257346
Order_No_25369,3420.188875976455
Order_No_21794,1453.2784430121246
Order_No_23016,1091.2684606078328
Order_No_27703,1483.9958465151649
Order_No_22610,1505.0750891321368
Order_No_26104,2738.0616725305917
Order_No_9200,677.3191778624459
Order_No_3963,1239.7996773106424
Order_No_24998,2190.420669709325
Order_No_24952,1353.0253962913703
Order_No_16235,1211.40791597293
Order_No_15692,1590.9925604446835
Order_No_1732,1644.7133138816062
Order_No_13963,1835.338053532847
Order_No_25436,2156.8591981074933
Order_No_12173,1550.0016399055748
Order_No_8096,2110.140595728575
Order_No_16354,946.5911391899936
Order_No_4998,824.2188425606146
Order_No_19767,1067.3133782930163
Order_No_17583,2955.682507186586
Order_No_20165,1291.8110947125824
Order_No_27413,1927.1607711379474
Order_No_18577,1289.3832960907384
Order_No_27366,1903.3845372042197
Order_No_2182,2113.175142500295
Order_No_23384,1606.0484425649047
Order_No_23544,2809.9132821976273
Order_No_25780,950.6436495171874
Order_No_24473,1403.1435429141784
Order_No_1017,1157.8803413628266
Order_No_4219,1289.085672965848
Order_No_26712,945.0652680905987
Order_No_12769,970.3275369106195
Order_No_23300,1577.5777357942352
Order_No_12204,1059.4589811936748
Order_No_15798,782.0961988810741
Order_No_22980,1707.66684324386
Order_No_7451,1869.387034308369
Order_No_22233,831.6293477586514
Order_No_21329,1599.9086577295966
Order_No_3821,1644.2046058751366
Order_No_15311,2181.281682062712
Order_No_2634,1566.378114441657
Order_No_13267,1685.9758386768954
Order_No_18825,2158.8492626925217
Order_No_1226,1132.7685449619603
Order_No_23290,1300.5670891851914
Order_No_5187,1713.025737511336
Order_No_24109,984.0200593430927
Order_No_20780,1696.8131545795477
Order_No_21195,1402.2988976077104
Order_No_20277,1530.048589227299
Order_No_25197,1359.6665285184354
Order_No_4300,1458.4879052705437
Order_No_8640,1658.941698868177
Order_No_7512,1201.601920811947
Order_No_1820,1120.2803020679057
Order_No_18556,1898.5336017520021
Order_No_23927,1623.6226694842771
Order_No_8005,1345.6692330820806
Order_No_2549,1551.795376873175
Order_No_27750,2446.800587888487
Order_No_24292,1518.4863434606523
Order_No_6218,1728.6404707562397
Order_No_26297,1675.1518156356033
Order_No_26382,1579.306612628483
Order_No_2933,1284.8188790341956
Order_No_1643,1547.5877319080028
Order_No_1795,1822.2789813995987
Order_No_19055,1151.2248939628626
Order_No_16755,1504.5799792743128
Order_No_7552,1644.2578304871058
Order_No_954,2359.0097626449424
Order_No_13396,1498.6030307128603
Order_No_272,1573.4675994420613
Order_No_7526,1447.8746755487155
Order_No_7639,1638.2018389807054
Order_No_362,867.1911905281377
Order_No_11265,1510.989264607153
Order_No_19991,1287.3702602847843
Order_No_2898,1022.6654496555348
Order_No_24041,1808.3360141497324
Order_No_9306,2454.670784625916
Order_No_24256,2021.064535887388
Order_No_3358,2491.895362961848
Order_No_18458,1426.8805639675338
Order_No_24037,1947.3903286101122
Order_No_21745,1580.9943716053604
Order_No_24791,2883.2185359236573
Order_No_6329,1181.1016165703913
Order_No_8694,864.3414119961017
Order_No_27757,1612.1819885478617
Order_No_4758,1407.5196245390252
Order_No_14631,1586.148790042571
Order_No_3434,1115.6825596825001
Order_No_13846,1087.3514471680755
Order_No_12622,1182.9457868403406
Order_No_9441,923.5991185581952
Order_No_90,1697.7725290578965
Order_No_7946,1107.5556027262792
Order_No_1197,1391.9796365699658
Order_No_1201,950.424963116835
Order_No_23299,1438.134995284141
Order_No_21272,1128.5449143393853
Order_No_23873,2038.7674965834667
Order_No_12427,1329.1922006848035
Order_No_22203,881.2845550121347
Order_No_18445,773.1733962665094
Order_No_26717,830.0255052819484
Order_No_22256,979.2175422122091
Order_No_18400,1023.14184265105
Order_No_9350,1002.7024806132322
Order_No_19162,1246.2631686887253
Order_No_14922,1047.2051244210015
Order_No_2131,1016.3834404290101
Order_No_23408,1250.837672642665
Order_No_2149,1574.8567352810933
Order_No_10310,956.1618843438264
Order_No_8168,1308.0680781229676
Order_No_2601,906.1818074036491
Order_No_13698,787.4937642955774
Order_No_26624,1345.1952000027886
Order_No_27107,1540.0687905987506
Order_No_5323,1666.9367806837472
Order_No_22269,1810.762356117557
Order_No_21736,1784.7639930718578
Order_No_11521,1425.5134185157076
Order_No_22671,851.6551543977985
Order_No_7912,1193.1902227129467
Order_No_5344,708.5522663694137
Order_No_21928,1326.5368272704218
Order_No_7074,1024.5068170349841
Order_No_13915,1834.4780805696646
Order_No_24101,1482.8077776632636
Order_No_18299,1428.8123432775756
Order_No_15816,1224.1949984240127
Order_No_24483,3177.379571618352
Order_No_20072,1446.0556916328278
Order_No_14156,2566.7431579422773
Order_No_18214,897.4572559722874
Order_No_18224,1243.3783982880268
Order_No_11799,1317.2573582875339
Order_No_22357,1225.0411448536324
Order_No_25600,2293.3087566351896
Order_No_8407,1759.7791133048668
Order_No_6064,737.6957135697812
Order_No_6036,1851.271761942473
Order_No_9128,1165.2508967543035
Order_No_1426,1436.684390023096
Order_No_19831,2336.314926921048
Order_No_28105,3447.285481072082
Order_No_24585,2599.970797527676
Order_No_23807,2278.147257581557
Order_No_24697,2603.990003739411
Order_No_19103,1926.8007856590048
Order_No_6192,2713.1551676900235
Order_No_24346,1468.405227500647
Order_No_9862,805.7452482993758
Order_No_24734,1073.9739779181182
Order_No_18189,1276.0852987896724
Order_No_27172,2251.09901190603
Order_No_14011,1321.2734442983347
Order_No_20671,1333.3269683508115
Order_No_17099,1315.767725435784
Order_No_22897,785.7072402611011
Order_No_22494,1939.6618745885644
Order_No_4077,847.4243903432653
Order_No_21220,977.2285248648841
Order_No_13220,909.8958433424486
Order_No_19174,1989.3882126028911
Order_No_18713,2127.8555967710126
Order_No_21298,2609.7825591760047
Order_No_10814,1043.8936855530992
Order_No_23640,2102.3342433243815
Order_No_12642,1312.2535491999733
Order_No_14796,952.0970834983091
Order_No_6235,1236.1369548324947
Order_No_17745,1501.505730753408
Order_No_22977,1045.827494092744
Order_No_13495,1214.5216370994822
Order_No_28033,2003.5638279803388
Order_No_2273,2542.874098917695
Order_No_22178,1744.905762791619
Order_No_23625,1667.3304121720284
Order_No_10849,991.7519334876342
Order_No_26443,2102.661022632514
Order_No_20259,1666.832811887878
Order_No_15020,1428.4113681262315
Order_No_20222,1253.2359286395076
Order_No_1227,1740.611749656251
Order_No_14684,1203.90471363721
Order_No_7219,1116.820741178235
Order_No_23991,881.4806606470811
Order_No_3544,1188.8978636694228
Order_No_12140,1557.8288556380576
Order_No_16428,1293.4335508067015
Order_No_24237,2565.97209425411
Order_No_20812,1320.8342679500784
Order_No_17969,1267.5903432556806
Order_No_7106,1201.0812288247616
Order_No_25181,1294.3699094056356
Order_No_20059,1431.2099198373035
Order_No_11464,1247.3931454144404
Order_No_19530,1480.2351384822032
Order_No_7266,1456.5626196417943
Order_No_14776,1821.6861177550818
Order_No_8187,1300.07492820084
Order_No_11058,1435.6519798248628
Order_No_24929,1180.26508241392
Order_No_14431,1935.5012531858156
Order_No_23643,1539.7156188143417
Order_No_5633,1123.8234681700997
Order_No_21622,1791.9248036346835
Order_No_1008,1367.1312260309787
Order_No_8970,1293.4118217078576
Order_No_16328,2695.2088403454472
Order_No_5604,906.4210125034006
Order_No_23474,1467.91232679948
Order_No_10688,2721.2625753893626
Order_No_18491,1428.5410239525445
Order_No_20857,1335.6477036481956
Order_No_28176,1119.7830062132707
Order_No_13933,1704.0182451229703
Order_No_21397,1518.4691109239939
Order_No_27085,1503.2803570755495
Order_No_9860,1401.7309967225447
Order_No_19842,1721.8809165583589
Order_No_2690,1113.8798724937078
Order_No_13189,1423.9786061615232
Order_No_21567,1397.5808123500174
Order_No_26409,1347.7764864428245
Order_No_13863,1050.6043375276713
Order_No_4153,1625.0762134675897
Order_No_27691,1601.2006431397895
Order_No_11007,1286.7349556751433
Order_No_22244,1578.0543598993754
Order_No_1004,1283.3314221616238
Order_No_27383,863.4985688466113
Order_No_2127,1085.3072018931853
Order_No_18020,1406.6427352884202
Order_No_8516,1645.7325630850974
Order_No_10405,597.4915619038584
Order_No_1078,1485.5988222358937
Order_No_11513,1430.5913807997204
Order_No_12856,838.8665098008714
Order_No_11810,2150.7837057027427
Order_No_23272,963.9171619318513
Order_No_20209,1645.8514664739778
Order_No_12748,1296.9529579166992
Order_No_12539,1532.8214699890232
Order_No_5529,771.163971537113
Order_No_2518,1237.5230453237164
Order_No_21137,1859.4643319082097
Order_No_27969,804.3599644503556
Order_No_23008,1320.1223391606109
Order_No_5583,1199.5605672642923
Order_No_4761,1439.9793292882896
Order_No_9669,1566.550084425282
Order_No_24806,1305.8868973185963
Order_No_18985,1246.9642932771094
Order_No_12565,952.0248777173547
Order_No_9560,992.1020394092266
Order_No_18862,1445.9567880231552
Order_No_4922,1344.7337280609863
Order_No_21441,1523.7393388978671
Order_No_9159,2051.909937583987
Order_No_9022,1037.6734374080115
Order_No_27049,840.4418524707871
Order_No_26486,2452.8643250265377
Order_No_4097,866.7457266056517
Order_No_23139,1034.0428656922813
Order_No_25363,1238.0148268179546
Order_No_26892,1241.620482008424
Order_No_3469,1176.205221544289
Order_No_23231,2346.237061168831
Order_No_15424,974.1024616698705
Order_No_19610,1174.2638397693372
Order_No_24926,2450.622783959632
Order_No_637,1692.0291329070824
Order_No_27648,1717.2066597483572
Order_No_25227,957.6942505794723
Order_No_9982,1026.9397744632151
Order_No_4345,1775.8546935015474
Order_No_8175,1675.4779061226436
Order_No_2570,659.8079368415201
Order_No_3236,1269.1329514341924
Order_No_19276,1684.1566047903107
Order_No_3115,1351.0588497777935
Order_No_2920,1984.0404110664822
Order_No_25352,1356.2557895466598
Order_No_27839,1351.3645053928267
Order_No_9256,2071.839334293407
Order_No_482,1207.4997801544814
Order_No_13576,1775.921114812394
Order_No_19782,2108.1257559903097
Order_No_22117,1245.3377750757572
Order_No_3924,2175.1846704738855
Order_No_16930,1166.4526642386263
Order_No_9752,1106.5591827219105
Order_No_18856,2217.3676358999583
Order_No_1465,1831.2704919873286
Order_No_2207,1035.1095263464667
Order_No_26647,841.8075077652247
Order_No_9598,1890.8614300189438
Order_No_6136,1580.7460638918055
Order_No_20868,2511.2854933329218
Order_No_11640,1045.65583985189
Order_No_21036,1369.888261707245
Order_No_9937,1478.1309309045682
Order_No_1938,1521.5345690544345
Order_No_14352,1159.4807390586793
Order_No_8111,1495.8423624008137
Order_No_1288,2343.2925181898318
Order_No_17199,1059.4209225117957
Order_No_24205,1408.6715663743307
Order_No_15545,1384.6015971722663
Order_No_8149,1033.9130516764344
Order_No_10383,1483.4043001936516
Order_No_7098,1370.2423968931398
Order_No_13355,1491.9560590082547
Order_No_26792,1542.0430846012823
Order_No_13673,1000.8199265127405
Order_No_19983,1873.5691974978763
Order_No_23886,1763.0136561258114
Order_No_17985,840.5860273575963
Order_No_13813,1284.9004265844123
Order_No_21233,2163.133679742299
Order_No_40,957.9199010418233
Order_No_15654,1358.0508107102578
Order_No_24330,2006.4980516361175
Order_No_6840,882.342746665563
Order_No_19400,1542.3982080677742
Order_No_6424,1469.1958593130112
Order_No_0,1746.3184813507178
Order_No_1948,1471.8304878963681
Order_No_14959,1900.3192164223437
Order_No_15036,1373.8523701319136
Order_No_6783,1563.4522520936225
Order_No_19301,1176.2009553230964
Order_No_19236,1668.9044899904402
Order_No_20758,1300.3739150504698
Order_No_20276,938.605674290724
Order_No_23465,2377.4008995564363
Order_No_23480,1802.2738518100014
Order_No_10219,989.0295277809782
Order_No_23825,1420.8333529742304
Order_No_21537,1364.0744725183686
Order_No_14307,2120.334433619093
Order_No_12599,1295.0164463858018
Order_No_20086,1284.890337107623
Order_No_16151,1249.640394541202
Order_No_19898,793.8995942043985
Order_No_5079,825.2994692995417
Order_No_5214,961.9205015613188
Order_No_2073,2243.372651799953
Order_No_9998,1168.7241041127272
Order_No_7108,2005.1960920186975
Order_No_15679,1435.2843209017155
Order_No_24154,2011.0054178200662
Order_No_22713,1268.8050153232543
Order_No_11668,1867.4130859703073
Order_No_4660,1287.5526442182236
Order_No_14109,2446.541516223362
Order_No_25088,1544.4818145110912
Order_No_16572,2088.140455252098
Order_No_10080,1391.432555617641
Order_No_3932,2089.561227941602
Order_No_18616,730.6341833494007
Order_No_19394,1046.4824772768407
Order_No_16721,1247.2990008739725
Order_No_24724,2018.9046605771364
Order_No_11295,1923.7245938671185
Order_No_9978,1140.576725147177
Order_No_26105,922.4029354643062
Order_No_1112,2556.7534543489382
Order_No_18747,1073.8755401409653
Order_No_21720,1378.3702201344204
Order_No_152,1469.123717120805
Order_No_26186,2114.982752939133
Order_No_12831,1777.9897208712573
Order_No_13821,959.4466705848172
Order_No_653,984.2970239116257
Order_No_5489,1334.835767251563
Order_No_17245,2169.4744144341967
Order_No_22849,854.7110279739354
Order_No_19745,1563.4029489011737
Order_No_20148,2051.623021676496
Order_No_20574,1307.1571363529874
