Order_No,Time from Pickup to Arrival
Order_No_12293,1754.268488282889
Order_No_6103,1201.8164333058248
Order_No_25920,871.4937728172375
Order_No_2159,1556.2305184544095
Order_No_13215,633.0560749976917
Order_No_15620,2159.0113029420245
Order_No_27406,909.8219740795593
Order_No_3092,2787.4222559840873
Order_No_21088,620.2932627696667
Order_No_6448,940.3350423735328
Order_No_23769,1434.4714257506885
Order_No_2640,1315.7729536495897
Order_No_19108,1499.496204030125
Order_No_2796,2107.6667820616817
Order_No_16473,1272.9900111860027
Order_No_2754,1433.931264921539
Order_No_2678,1420.136699739891
Order_No_12053,2431.3906620106395
Order_No_17071,1388.9115966831623
Order_No_4656,1068.1983900082953
Order_No_27607,1969.2317160834148
Order_No_6709,1526.6393554275514
Order_No_25036,1183.1277387123116
Order_No_16694,787.4823296164703
Order_No_24366,2156.53148793042
Order_No_9590,2084.4117916830605
Order_No_5658,1599.2704342215707
Order_No_13152,463.4680315734024
Order_No_27538,1651.526046002495
Order_No_2782,1249.556315605378
Order_No_1311,33.81213786836335
Order_No_10249,2668.750291486323
Order_No_2624,2237.209036857447
Order_No_27601,2087.2025889146284
Order_No_4252,1739.8230186560015
Order_No_22149,1663.340752105071
Order_No_2699,2763.6766080710863
Order_No_12371,1598.3387513768114
Order_No_14848,909.3940002346768
Order_No_10438,1344.8577521986135
Order_No_23513,1543.3254970986325
Order_No_9878,1521.520439065979
Order_No_9218,1248.427037766072
Order_No_28256,1708.1294398291486
Order_No_25676,700.8972569456581
Order_No_26922,1676.06754794743
Order_No_7589,789.508582878078
Order_No_124,927.4757308733527
Order_No_14779,1155.486220310343
Order_No_26218,1330.3938385923457
Order_No_19977,1199.3852556613947
Order_No_14440,1586.8113288357288
Order_No_9561,1157.2475741214455
Order_No_9009,829.6799661747935
Order_No_20146,1598.6605344434277
Order_No_7718,1666.520968464508
Order_No_16083,1421.6648561093982
Order_No_3126,902.7389650084608
Order_No_801,718.5617834882751
Order_No_5373,1566.7105896430821
Order_No_7421,363.94988829904594
Order_No_602,2499.7333276144013
Order_No_9418,1460.3266851816702
Order_No_27144,1371.873660573361
Order_No_16792,631.7523503810056
Order_No_21252,1441.7252253502027
Order_No_21129,2136.7258560815735
Order_No_18774,1514.4928104383996
Order_No_20974,1598.8903926898583
Order_No_5267,1179.0553027270664
Order_No_25107,1786.1840925310473
Order_No_611,2233.378469403825
Order_No_13596,1473.2433938901393
Order_No_465,644.9639666304349
Order_No_2236,2289.1262485129046
Order_No_3411,616.4569663296941
Order_No_17613,1092.5655765243237
Order_No_27381,1483.3711955970227
Order_No_26072,2031.6139656262665
Order_No_19414,2049.6879571966106
Order_No_21954,2433.3923140335705
Order_No_22538,2048.4417353824642
Order_No_10756,2040.6207879297008
Order_No_23756,1843.2906611727171
Order_No_3807,1992.4314197541642
Order_No_18694,1486.9187344776512
Order_No_27245,1079.0956727710557
Order_No_12437,685.6032777038037
Order_No_27751,1330.6625906710171
Order_No_22832,1882.9251183471004
Order_No_3904,1528.448455545037
Order_No_5230,1075.2983936042842
Order_No_13968,970.9131446166709
Order_No_23129,521.5034931589084
Order_No_25454,1899.8904216537492
Order_No_25963,1444.3952899096553
Order_No_13552,1281.6025079898654
Order_No_2495,1297.4426051491034
Order_No_5081,1160.114844060144
Order_No_2922,1295.4763513602065
Order_No_2016,1488.1530932729681
Order_No_1104,1739.3534709049986
Order_No_27980,829.7179080926282
Order_No_26414,2091.4309053957454
Order_No_22882,2500.080824884805
Order_No_18730,1979.725947437242
Order_No_22573,1456.7289295193555
Order_No_3483,1363.4050655229137
Order_No_23613,1507.3069379926542
Order_No_13591,1550.317944730767
Order_No_11271,2046.4962958671938
Order_No_26896,1576.1453487244733
Order_No_8184,1228.8156977653246
Order_No_19027,2656.812896345844
Order_No_1146,1276.1988720784957
Order_No_192,1289.3951417247251
Order_No_14758,808.9249126033724
Order_No_23931,998.9096700328236
Order_No_9924,1880.381514250744
Order_No_21201,1538.4921420014775
Order_No_12726,639.3807194174732
Order_No_25899,624.7317512023513
Order_No_26621,1457.7347935313694
Order_No_17483,1545.31019469253
Order_No_2943,2055.2540311009775
Order_No_6923,733.84190485195
Order_No_181,2244.1720998338096
Order_No_19543,1873.0787927830256
Order_No_11022,1457.1336876019259
Order_No_16940,2148.579883825947
Order_No_22316,2381.9621934504407
Order_No_24662,1350.82573434898
Order_No_7034,2607.451079387505
Order_No_13090,1342.9430962470014
Order_No_761,636.7839442282212
Order_No_25720,1604.7071311259497
Order_No_12467,2141.552631766897
Order_No_16527,425.13580602955795
Order_No_15886,1407.3966478504444
Order_No_14129,1340.6672562713923
Order_No_22079,3046.883611111828
Order_No_9552,1878.6892644071866
Order_No_28093,771.5637982510362
Order_No_3167,1302.321532199233
Order_No_18111,958.7837723041798
Order_No_10981,1236.121357914881
Order_No_17959,2498.2880450829425
Order_No_19855,-21.252300395546353
Order_No_21278,1600.5803321281428
Order_No_5819,2492.0943206091706
Order_No_26651,903.92517997731
Order_No_6273,831.0532607049747
Order_No_15656,1116.9151120027448
Order_No_22,2187.7974945904243
Order_No_17367,3028.2093760154467
Order_No_257,1401.354299474162
Order_No_15175,2341.0501170181933
Order_No_546,2200.141092839513
Order_No_20915,863.4490030893497
Order_No_22885,1586.0645786046343
Order_No_4613,2785.043116665303
Order_No_5473,1445.4513275551376
Order_No_4698,741.3703582766706
Order_No_5638,1673.9352196146779
Order_No_20471,2140.0415896432037
Order_No_17954,1471.3781986030729
Order_No_14468,2944.8295263293676
Order_No_2968,1797.1889702903945
Order_No_24419,1630.2867392899377
Order_No_7674,2471.887570758665
Order_No_26560,750.1205231654025
Order_No_15611,1355.1288661002195
Order_No_15085,2122.8338207468123
Order_No_1440,2149.7705778713103
Order_No_18237,1647.235393643633
Order_No_8092,1606.622233279429
Order_No_529,1744.870067934209
Order_No_22717,1751.7241680720263
Order_No_3509,1268.4738398420775
Order_No_26201,1852.4394562869907
Order_No_20497,1146.3838182781412
Order_No_12558,1543.1089618851267
Order_No_23463,671.6185793934817
Order_No_18978,2462.2050239787673
Order_No_5508,1442.29426440853
Order_No_11317,402.13587253017306
Order_No_13632,788.3319620173943
Order_No_3751,1541.218433970677
Order_No_27592,2264.8160864833453
Order_No_25276,1725.285970371178
Order_No_18188,1979.0517631839725
Order_No_27593,1804.4061655557634
Order_No_2022,1464.3932976051276
Order_No_4713,1001.8129361236773
Order_No_23001,1219.1670972282834
Order_No_9222,2177.726649985423
Order_No_3417,1756.985670917618
Order_No_3133,1143.298699894503
Order_No_1571,1178.1411034251373
Order_No_14300,1913.1472450264139
Order_No_4825,1373.9011512437887
Order_No_26248,1582.5899343660496
Order_No_22868,1047.9088229968324
Order_No_793,1287.849513516062
Order_No_891,2290.2924123798266
Order_No_6505,1538.9077399486885
Order_No_12415,1318.2000151552054
Order_No_5850,1655.3156451092234
Order_No_12144,1370.7175639009952
Order_No_7476,1727.1314978122095
Order_No_20096,1767.2822797131096
Order_No_13743,1740.9656598865602
Order_No_4724,1560.7653833899983
Order_No_13814,1990.647318272084
Order_No_15469,1627.4588116016903
Order_No_5324,1947.4666119835358
Order_No_11383,2326.59910323675
Order_No_11795,1640.6278497215517
Order_No_28131,1849.3505600598032
Order_No_9343,2079.8152510254913
Order_No_14195,935.3737148220273
Order_No_2454,2247.553848478213
Order_No_26609,923.4118549707937
Order_No_28252,1858.0118873498382
Order_No_23205,2188.5148564739916
Order_No_9462,1858.8300782694753
Order_No_5007,2043.2662652547144
Order_No_19715,1507.4262115494917
Order_No_18543,1007.045344783307
Order_No_4723,542.5424407812661
Order_No_8211,2845.945036190407
Order_No_20360,1529.0029528894215
Order_No_24462,2816.0380015845176
Order_No_25386,1112.8081153445519
Order_No_26627,2215.043568300607
Order_No_26824,970.0113765890709
Order_No_16072,1810.637037087579
Order_No_26274,1817.0014512269101
Order_No_24873,1913.8553634868974
Order_No_2196,1101.9338461513212
Order_No_6178,1921.9293506931367
Order_No_4860,1483.5527570184663
Order_No_15161,3062.46517139221
Order_No_17712,1293.480897248253
Order_No_19520,2252.0894628320348
Order_No_1723,1534.919980355049
Order_No_8405,737.5750125413958
Order_No_15590,1458.0663009646266
Order_No_19280,2546.8493018214363
Order_No_19525,2147.1203412176237
Order_No_12356,1520.0934380928045
Order_No_22797,1541.0870573756006
Order_No_14572,1771.7281294416296
Order_No_24329,1505.636105005369
Order_No_8204,1450.204654331079
Order_No_24862,1570.347003439685
Order_No_7993,1472.2059271414296
Order_No_25182,738.0876939925097
Order_No_26175,2290.0281263767456
Order_No_22936,1418.2832327740375
Order_No_9627,791.5839172333458
Order_No_21478,1312.3969822257893
Order_No_2713,1439.3971093329242
Order_No_12912,1331.0869862374905
Order_No_9733,1616.9914501141852
Order_No_27705,1589.9962356437916
Order_No_24072,1050.764093256416
Order_No_6066,483.3879396489366
Order_No_23990,2778.0714091479754
Order_No_15876,1616.6743356212176
Order_No_9212,1985.2383477185583
Order_No_11773,2158.827946853097
Order_No_17001,2705.2861185861643
Order_No_19824,2259.8073705811753
Order_No_7583,1531.8716038947905
Order_No_23644,1148.4460269425929
Order_No_27423,1634.120065888688
Order_No_1309,1701.1850130015353
Order_No_5014,16.641772857666616
Order_No_27602,2654.562694712576
Order_No_2683,1813.8296482358883
Order_No_16570,674.6489054589962
Order_No_5495,1111.2066771427808
Order_No_11062,1278.8226882945805
Order_No_15357,613.9589040322376
Order_No_20901,1461.0631709860318
Order_No_3808,1582.1775232418877
Order_No_25818,2145.3776255141784
Order_No_3542,550.1073689686357
Order_No_22955,2535.5632472970515
Order_No_5028,2518.572741499215
Order_No_13893,1982.2440309887238
Order_No_16106,1305.152370949412
Order_No_7035,2952.625974450753
Order_No_23600,1278.1200168777902
Order_No_10096,2178.147465292085
Order_No_4422,1464.8057263920964
Order_No_10341,378.3404964094225
Order_No_4605,1513.4894537017913
Order_No_25427,718.2553463641842
Order_No_860,1794.5772961364687
Order_No_11938,714.5135267657904
Order_No_13777,1703.5149582853387
Order_No_19433,339.2370094085316
Order_No_7271,1868.6277672600395
Order_No_3128,1222.8906691000507
Order_No_24648,2012.591294933331
Order_No_7965,1150.5462049234734
Order_No_23539,2841.926353283923
Order_No_620,1599.2888906999494
Order_No_16350,1445.4916404227442
Order_No_13676,923.6194250185334
Order_No_20882,1539.6265929037747
Order_No_3166,2112.941526072915
Order_No_3996,1398.1140049374105
Order_No_13507,847.6379460254409
Order_No_6049,1705.6022593779128
Order_No_11012,1625.560661097901
Order_No_7826,1629.1076015419403
Order_No_11432,1500.0930335637206
Order_No_23548,1837.368029319837
Order_No_7735,626.0504838274503
Order_No_2526,692.2406149552052
Order_No_2752,963.9202476544382
Order_No_9824,1638.2175190808468
Order_No_1993,2393.517712320482
Order_No_715,1437.5282774371162
Order_No_287,1411.2154843871162
Order_No_13954,2080.5249447270658
Order_No_25369,866.5809674073529
Order_No_21794,1002.1085532751437
Order_No_23016,2433.725043828223
Order_No_27703,1086.8487286031993
Order_No_22610,1889.783145780433
Order_No_26104,1417.4722376420184
Order_No_9200,1443.4341464433746
Order_No_3963,1148.6488569945282
Order_No_24998,1236.0556752044442
Order_No_24952,1701.5924998818866
Order_No_16235,1900.0031208689982
Order_No_15692,1169.1029867336451
Order_No_1732,905.8287555983167
Order_No_13963,1046.659846547832
Order_No_25436,820.2163819949336
Order_No_12173,1041.3839746447127
Order_No_8096,1651.0318367792113
Order_No_16354,488.59645828121154
Order_No_4998,1894.132673179358
Order_No_19767,1281.7079092185793
Order_No_17583,1775.8553559490508
Order_No_20165,893.304124822413
Order_No_27413,1775.2184290584082
Order_No_18577,1047.0363890720953
Order_No_27366,717.8462799441784
Order_No_2182,1478.127224083858
Order_No_23384,1611.4002382721255
Order_No_23544,1291.648100528244
Order_No_25780,1734.5566015850422
Order_No_24473,1516.7335063248393
Order_No_1017,1620.0199645524146
Order_No_4219,1479.6935556293815
Order_No_26712,1459.0641654390004
Order_No_12769,1202.416701013914
Order_No_23300,2098.5262662040172
Order_No_12204,1312.7798648032096
Order_No_15798,311.38447644598625
Order_No_22980,1321.0577409739765
Order_No_7451,731.3258665849363
Order_No_22233,1434.8910963212354
Order_No_21329,1174.4939937680601
Order_No_3821,1272.2796581948755
Order_No_15311,1207.9999992604608
Order_No_2634,1069.461555176995
Order_No_13267,1143.9323934174895
Order_No_18825,2106.663732917115
Order_No_1226,1240.1085272693863
Order_No_23290,1464.7639156181094
Order_No_5187,1541.1374688631026
Order_No_24109,2853.238490517657
Order_No_20780,664.4046384354701
Order_No_21195,1573.8748013379102
Order_No_20277,1592.267921535926
Order_No_25197,765.6196420259774
Order_No_4300,410.722246593003
Order_No_8640,2257.5690508047524
Order_No_7512,2762.806703954283
Order_No_1820,2401.464265620102
Order_No_18556,2234.9091107215067
Order_No_23927,2036.8397038604544
Order_No_8005,1321.4133472953495
Order_No_2549,1940.9096043723287
Order_No_27750,625.2376414822207
Order_No_24292,739.6428036806252
Order_No_6218,2785.2336090846647
Order_No_26297,832.1854629232574
Order_No_26382,1683.260505408045
Order_No_2933,542.3776120356974
Order_No_1643,2957.1489015027214
Order_No_1795,1387.5721975661868
Order_No_19055,1420.3532265196682
Order_No_16755,1558.281014326218
Order_No_7552,1371.3211548150657
Order_No_954,1547.5065803777206
Order_No_13396,429.82485797534304
Order_No_272,825.3251993346212
Order_No_7526,1135.965095053204
Order_No_7639,862.4780084355737
Order_No_362,1334.551223753976
Order_No_11265,2025.6475229331666
Order_No_19991,1300.2796664860919
Order_No_2898,1519.3149421982823
Order_No_24041,1543.556232336995
Order_No_9306,1600.7120333200564
Order_No_24256,2355.819624195065
Order_No_3358,1142.2370121906024
Order_No_18458,1803.4267418121083
Order_No_24037,971.0278728345611
Order_No_21745,1566.8510456220804
Order_No_24791,1573.4141695822746
Order_No_6329,587.4250801499016
Order_No_8694,980.615558988386
Order_No_27757,1179.672518559654
Order_No_4758,2079.8327986352083
Order_No_14631,2474.221933114937
Order_No_3434,1649.0954365123534
Order_No_13846,2567.2731827702532
Order_No_12622,1303.2090689356828
Order_No_9441,2295.410297774804
Order_No_90,2714.0425199339284
Order_No_7946,2156.8330459396243
Order_No_1197,3377.608496961863
Order_No_1201,2596.7691384490977
Order_No_23299,2410.2006515347007
Order_No_21272,1567.9694864870403
Order_No_23873,1428.6388760116326
Order_No_12427,1148.1941925717872
Order_No_22203,1662.2386469697497
Order_No_18445,1349.956468561917
Order_No_26717,1372.813873468718
Order_No_22256,1030.4454743829078
Order_No_18400,2400.878654797332
Order_No_9350,1416.2298836363932
Order_No_19162,1833.0091913752058
Order_No_14922,649.1647132988145
Order_No_2131,1665.0855241727859
Order_No_23408,1703.5129121731766
Order_No_2149,1462.7459327695456
Order_No_10310,2139.7922211999025
Order_No_8168,1612.9753051144312
Order_No_2601,788.5419920067379
Order_No_13698,2920.448294318297
Order_No_26624,1644.4151570952495
Order_No_27107,719.672496782109
Order_No_5323,829.2159974290398
Order_No_22269,469.05833974971927
Order_No_21736,1079.844502994086
Order_No_11521,1416.3879330796847
Order_No_22671,736.8933035616702
Order_No_7912,860.2309220300976
Order_No_5344,1142.2165485144308
Order_No_21928,1076.2739705432673
Order_No_7074,351.48216924323634
Order_No_13915,2045.1245784289183
Order_No_24101,2202.181364389502
Order_No_18299,751.292345729524
Order_No_15816,619.1915414471699
Order_No_24483,774.3734461981824
Order_No_20072,2154.118088613777
Order_No_14156,2305.581660215415
Order_No_18214,553.2578047037404
Order_No_18224,2108.476319225061
Order_No_11799,1216.0934924518278
Order_No_22357,1640.5576458132118
Order_No_25600,2165.965301843935
Order_No_8407,1005.4835242444116
Order_No_6064,1419.2418771175173
Order_No_6036,2177.6001361304807
Order_No_9128,1057.3118081291454
Order_No_1426,1457.6227348975276
Order_No_19831,1070.2319304237321
Order_No_28105,2338.383841281081
Order_No_24585,2971.1668366291296
Order_No_23807,2155.7356130082785
Order_No_24697,1451.9091515870844
Order_No_19103,1482.8993397121858
Order_No_6192,2100.450203432188
Order_No_24346,1257.2888368777758
Order_No_9862,1663.6933402805157
Order_No_24734,1731.081477006712
Order_No_18189,1218.4293079233273
Order_No_27172,2834.554845223311
Order_No_14011,1490.622463842698
Order_No_20671,2724.4795088154424
Order_No_17099,1862.3792477009506
Order_No_22897,1434.0432945060293
Order_No_22494,2429.5189824361314
Order_No_4077,1704.6898478338292
Order_No_21220,1510.4716100955634
Order_No_13220,2134.504488617745
Order_No_19174,2256.5953748629095
Order_No_18713,703.5956548294146
Order_No_21298,567.9796614026521
Order_No_10814,1003.567519402582
Order_No_23640,1186.0227336954258
Order_No_12642,1800.0599304309605
Order_No_14796,3160.418140753052
Order_No_6235,1364.1409438124933
Order_No_17745,2373.173739034951
Order_No_22977,2418.735735492787
Order_No_13495,2329.5953001486782
Order_No_28033,553.0872163840025
Order_No_2273,1061.2778077899316
Order_No_22178,2193.4945397237907
Order_No_23625,2328.5932087679057
Order_No_10849,3036.0668065469863
Order_No_26443,902.4248324834299
Order_No_20259,2648.637587337787
Order_No_15020,877.6423963117297
Order_No_20222,1860.0246727025649
Order_No_1227,625.7812530906463
Order_No_14684,1449.006675187386
Order_No_7219,882.5771374015909
Order_No_23991,1481.0591382963603
Order_No_3544,805.7576567127705
Order_No_12140,1754.3794174297282
Order_No_16428,1856.6806470673969
Order_No_24237,1101.400639101779
Order_No_20812,1327.5830907097652
Order_No_17969,1364.6757979075135
Order_No_7106,1714.8729208331617
Order_No_25181,1269.0887620896801
Order_No_20059,2556.4159231852523
Order_No_11464,1600.9793569967212
Order_No_19530,635.6667529917302
Order_No_7266,1587.9861060423889
Order_No_14776,1235.208786375442
Order_No_8187,1259.1053595368476
Order_No_11058,433.29645664261454
Order_No_24929,1767.9999357382042
Order_No_14431,1442.2958061180475
Order_No_23643,1358.5200497249302
Order_No_5633,1283.7666134163387
Order_No_21622,668.3966827600809
Order_No_1008,1365.238120711153
Order_No_8970,1909.9883009520902
Order_No_16328,944.62546437142
Order_No_5604,777.335340375737
Order_No_23474,1217.013268132337
Order_No_10688,1898.9573599398275
Order_No_18491,891.903168123016
Order_No_20857,1136.3359877148653
Order_No_28176,2558.4016918747466
Order_No_13933,1087.2184563717358
Order_No_21397,1423.0145067014632
Order_No_27085,1732.1246879434082
Order_No_9860,1849.4033394050402
Order_No_19842,1690.5362554570847
Order_No_2690,1440.6522461191537
Order_No_13189,1262.0083477869086
Order_No_21567,1504.4901584385502
Order_No_26409,1117.1722383379297
Order_No_13863,2943.8152845451536
Order_No_4153,1073.0134860319065
Order_No_27691,1654.8599596441968
Order_No_11007,1472.846731678081
Order_No_22244,1762.1543016522296
Order_No_1004,1941.8657100997266
Order_No_27383,1776.7132050614453
Order_No_2127,1225.3799304508364
Order_No_18020,2453.000540787408
Order_No_8516,1610.7970856060638
Order_No_10405,1679.5804499983026
Order_No_1078,1564.1269812949624
Order_No_11513,1709.3763776597646
Order_No_12856,1566.551470010368
Order_No_11810,681.0885975896609
Order_No_23272,1854.4113114301394
Order_No_20209,1215.6140063188502
Order_No_12748,1415.917454105784
Order_No_12539,1472.2579500776496
Order_No_5529,1986.5657175475428
Order_No_2518,824.9539979091504
Order_No_21137,857.4684478393843
Order_No_27969,1485.6819950651306
Order_No_23008,1390.5346147292914
Order_No_5583,1513.559696801076
Order_No_4761,1686.675648077602
Order_No_9669,1709.444607209882
Order_No_24806,1374.7337887789874
Order_No_18985,1328.213785023186
Order_No_12565,2399.853561001115
Order_No_9560,962.2410957687148
Order_No_18862,827.6227889395988
Order_No_4922,1648.1008254899477
Order_No_21441,1703.0124068780567
Order_No_9159,1418.8972046200336
Order_No_9022,2482.6643284776665
Order_No_27049,1260.3587947097649
Order_No_26486,2074.019283424751
Order_No_4097,1250.9277487512861
Order_No_23139,723.9151455028676
Order_No_25363,705.1289384446197
Order_No_26892,793.8701345115783
Order_No_3469,578.0186556241262
Order_No_23231,1541.974875333599
Order_No_15424,2265.2020654343182
Order_No_19610,2597.396905389515
Order_No_24926,372.53627195775584
Order_No_637,464.1499404406139
Order_No_27648,1210.2590802371487
Order_No_25227,2065.860544599352
Order_No_9982,1491.916014406414
Order_No_4345,2097.4931733664407
Order_No_8175,1147.7511579467696
Order_No_2570,1086.3934546139342
Order_No_3236,1903.5731762780829
Order_No_19276,860.3098882874065
Order_No_3115,2036.941364440318
Order_No_2920,2696.5101845723552
Order_No_25352,1658.4843239472743
Order_No_27839,640.8256292847341
Order_No_9256,1018.3395319675537
Order_No_482,1811.9094777425198
Order_No_13576,486.9118001916488
Order_No_19782,1816.624041186667
Order_No_22117,1327.0630063650221
Order_No_3924,2206.412995999209
Order_No_16930,2492.5821711072963
Order_No_9752,1377.8035559507668
Order_No_18856,1275.777986322577
Order_No_1465,1545.628989597171
Order_No_2207,2111.4005824724095
Order_No_26647,714.4205455007925
Order_No_9598,2238.575320947609
Order_No_6136,1494.9011078311416
Order_No_20868,2562.7276021871226
Order_No_11640,1321.0916853703798
Order_No_21036,1481.413257814868
Order_No_9937,2594.7261015927133
Order_No_1938,1679.619707421898
Order_No_14352,3248.2428453476605
Order_No_8111,1281.062643717691
Order_No_1288,2146.207739493285
Order_No_17199,3029.5925841671774
Order_No_24205,934.4139246274614
Order_No_15545,1997.226012592277
Order_No_8149,1316.2797694020082
Order_No_10383,2437.1279692126705
Order_No_7098,2211.639237247238
Order_No_13355,2603.0393337956834
Order_No_26792,844.4592523117291
Order_No_13673,2525.819575732254
Order_No_19983,1458.3337958180186
Order_No_23886,1755.1775087351382
Order_No_17985,461.4289151700497
Order_No_13813,1030.7534816633488
Order_No_21233,1609.0291240127438
Order_No_40,587.116377851975
Order_No_15654,1475.757804218336
Order_No_24330,1120.1584377974111
Order_No_6840,1551.368705042237
Order_No_19400,2076.66534291209
Order_No_6424,1960.1832179278538
Order_No_0,1572.0013435256535
Order_No_1948,1645.3722076048914
Order_No_14959,934.9142987500562
Order_No_15036,794.0649522549812
Order_No_6783,1713.5002275187608
Order_No_19301,1264.2342846449478
Order_No_19236,1973.4984351510227
Order_No_20758,1103.7727793394426
Order_No_20276,1207.8595289801997
Order_No_23465,599.7406427785838
Order_No_23480,1318.2804676977885
Order_No_10219,1788.5012335118256
Order_No_23825,1181.9388899288936
Order_No_21537,1786.6523220467527
Order_No_14307,728.5396375672046
Order_No_12599,1632.4909016888087
Order_No_20086,932.6866636671125
Order_No_16151,2167.0055501672387
Order_No_19898,1045.1597361687814
Order_No_5079,1154.0197800662154
Order_No_5214,834.9207688793057
Order_No_2073,3774.217467039941
Order_No_9998,1398.1771264107904
Order_No_7108,1635.8091216595753
Order_No_15679,1733.7398696161313
Order_No_24154,1491.7264716404304
Order_No_22713,1192.3290730606857
Order_No_11668,1987.9215199300004
Order_No_4660,1774.3255115728546
Order_No_14109,1687.949263991957
Order_No_25088,2139.4081754322096
Order_No_16572,836.06657336453
Order_No_10080,1792.7982045981857
Order_No_3932,1351.029069585588
Order_No_18616,1382.2007310181182
Order_No_19394,2777.285355162748
Order_No_16721,356.22625900506375
Order_No_24724,1655.4985702881715
Order_No_11295,1088.5678808990053
Order_No_9978,1888.2937068101944
Order_No_26105,621.7725687049602
Order_No_1112,2252.722220701103
Order_No_18747,2828.95275130978
Order_No_21720,1701.9051788114296
Order_No_152,1044.4110647909422
Order_No_26186,1743.546032218565
Order_No_12831,2148.63759203509
Order_No_13821,884.240590259998
Order_No_653,1855.3580097223871
Order_No_5489,550.8100265230839
Order_No_17245,1297.5499404243692
Order_No_22849,1961.6025113566022
Order_No_19745,928.5331291069404
Order_No_20148,1907.1521289441023
Order_No_20574,1159.8727446665755
Order_No_459,1849.01527201127
Order_No_14453,1420.4953572731235
Order_No_1356,1486.7811342668003
